                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     2471                  8.8685991632112689E+002                  2.9478550264007501E+000                  6.6200000000000001E+000                  1.9190991603216232E+000                  3.2106970199324461E+000                 -3.2529113723100366E+001                  3.2106970199324456E+000                  1.5271623180044893E+000                  3.2016023062641623E+000                 -3.2529113723100366E+001                  0.0000000000000000E+000                  4.3057454302923501E+000                  3.1723832286912272E+000                  4.9735391462540990E-001                  4.2642177874920133E+000                  1.6768061904817959E+001                  1.1643951424581507E+000                  7.4612597811320249E+000                  6.1735364265269987E-001                  6.9898853060855870E-001                  2.8045648449537508E-001                  7.6820917928942302E-005                  9.3209458680292862E-003                  4.9942163125819014E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860802E-003                  9.3805276451495376E-003                  1.0103427409336074E-003                  4.6319561939912832E+000                  1.8543645453903712E+000 
                                       5                                      995                  6.5996567532952959E+003                  3.2645800105912492E+000                  6.6200000000000001E+000                  1.6371258838204352E+000                  3.1353308563761018E+000                 -3.2502001263263857E+001                  3.1353308563761018E+000                  1.4736696782713987E+000                  3.1257611369100533E+000                 -3.2502001263263857E+001                  0.0000000000000000E+000                  4.3054816903402697E+000                  3.1686205116061879E+000                  4.9600003598705095E-001                  4.2669255447687311E+000                  1.6769609318079162E+001                  1.1654001758492631E+000                  7.4617990330043593E+000                  6.1737681512419507E-001                  6.9894063043718890E-001                  2.8050098822199226E-001                  5.1256554002818886E-005                  9.3152075617143754E-003                  5.0290624218531617E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860802E-003                  9.3805276451495376E-003                  1.0103427409336074E-003                  4.6318728782076013E+000                  1.8544385430625188E+000 
                                      10                                      995                  2.3021714645655044E+004                  3.6604862408293735E+000                  6.6200000000000001E+000                  1.6222148082685792E+000                  3.1513873870102489E+000                 -3.2405025392782093E+001                  3.1513873870102489E+000                  1.4553955701609671E+000                  3.1425524702083267E+000                 -3.2405025392782093E+001                  0.0000000000000000E+000                  4.3060424427857580E+000                  3.1659031300348301E+000                  4.9351984031039575E-001                  4.2718859361220414E+000                  1.6775731378453813E+001                  1.1699636428283644E+000                  7.4633929651119235E+000                  6.1744101913934302E-001                  6.9880557449034308E-001                  2.8063776221786907E-001                  4.7838029645249375E-005                  9.2975194443539553E-003                  5.0485278029606942E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860802E-003                  9.3805276451495376E-003                  1.0103427409336070E-003                  4.6316391554762566E+000                  1.8546638791178591E+000 
                                      15                                      994                  6.3885049740371644E+004                  4.0563924710674968E+000                  6.6200000000000001E+000                  1.6705885467396169E+000                  3.1605720987361443E+000                 -3.2375723138579559E+001                  3.1605720987361443E+000                  1.4471492318638879E+000                  3.1520881800327571E+000                 -3.2375723138579559E+001                  0.0000000000000000E+000                  4.3054635017453506E+000                  3.1595203385172277E+000                  4.9148632663240943E-001                  4.2759529634780140E+000                  1.6775734725146147E+001                  1.1695125313245591E+000                  7.4638962645335276E+000                  6.1759969229660117E-001                  6.9847158609716087E-001                  2.8097728326629151E-001                  4.8272424130036330E-005                  9.2538491853217664E-003                  5.0862324860482741E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860802E-003                  9.3805276451495376E-003                  1.0103427409336074E-003                  4.6310351961744862E+000                  1.8552501237199928E+000 
                                      20                                      993                  1.6556610372325685E+005                  4.4522987013056214E+000                  6.6200000000000001E+000                  1.6941220177815384E+000                  3.1589079498788193E+000                 -3.2384885376556639E+001                  3.1589079498788193E+000                  1.4281618633643853E+000                  3.1507589113165388E+000                 -3.2384885376556639E+001                  0.0000000000000000E+000                  4.3049847519937714E+000                  3.1579730390682528E+000                  4.9167017641107952E-001                  4.2755852639206733E+000                  1.6773887800901072E+001                  1.1680998784858458E+000                  7.4637071330220612E+000                  6.1799597107690551E-001                  6.9763828535819994E-001                  2.8182403535980444E-001                  4.9094474024730683E-005                  9.1473607979950175E-003                  5.1784507667487030E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860802E-003                  9.3805276451495376E-003                  1.0103427409336070E-003                  4.6295340807279430E+000                  1.8567172130119127E+000 
                                      25                                      988                  4.1858110396994976E+005                  4.8482049315437452E+000                  6.6200000000000001E+000                  1.7315664552818804E+000                  3.1588957093575138E+000                 -3.2405385414709620E+001                  3.1588957093575138E+000                  1.4118983921482202E+000                  3.1510486923302654E+000                 -3.2405385414709620E+001                  0.0000000000000000E+000                  4.3043404091381507E+000                  3.1579330712723430E+000                  4.9293887822436622E-001                  4.2730478602941000E+000                  1.6770236662834947E+001                  1.1655201765006737E+000                  7.4632580167427420E+000                  6.1896306469778706E-001                  6.9560949381582737E-001                  2.8388381783538341E-001                  5.1016610052743145E-005                  8.9019543949350310E-003                  5.3909388773935108E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860802E-003                  9.3805276451495376E-003                  1.0103427409336074E-003                  4.6258060009720303E+000                  1.8604023345469329E+000 
                                      30                                      985                  1.0481633893838004E+006                  5.2441111617818690E+000                  6.6200000000000001E+000                  1.7591205958235061E+000                  3.1602471152607583E+000                 -3.2460632790240162E+001                  3.1602471152607583E+000                  1.3900666623013078E+000                  3.1528115094722549E+000                 -3.2460632790240162E+001                  0.0000000000000000E+000                  4.3028551212086201E+000                  3.1592906771119229E+000                  4.9658825700321824E-001                  4.2657491027363958E+000                  1.6761804961462826E+001                  1.1599013214854332E+000                  7.4620458395987566E+000                  6.2140551773322783E-001                  6.9051552888162415E-001                  2.8904686743668362E-001                  5.5272355781836082E-005                  8.3549524138148163E-003                  5.8646005741897567E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860802E-003                  9.3805276451495376E-003                  1.0103427409336070E-003                  4.6165334946388050E+000                  1.8696707351792030E+000 
                                      35                                      979                  2.6147655818247925E+006                  5.6400173920199936E+000                  6.6200000000000001E+000                  1.7630188988883435E+000                  3.1654306973809585E+000                 -3.2540843195164896E+001                  3.1654306973809589E+000                  1.3551636105797944E+000                  3.1586558385470034E+000                 -3.2540843195164896E+001                  0.0000000000000000E+000                  4.2999230995486393E+000                  3.1646848325823722E+000                  5.0514937805840388E-001                  4.2486268606260253E+000                  1.6745469199693172E+001                  1.1497947671428037E+000                  7.4599527801510082E+000                  6.2770983516753331E-001                  6.7755805171549865E-001                  3.0214242280835529E-001                  6.3737588722527491E-005                  7.2617014131729817E-003                  6.8113190946538860E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860802E-003                  9.3805276451495376E-003                  1.0103427409336074E-003                  4.5933366087829572E+000                  1.8929809771272526E+000 
                                      40                                      977                  6.5129731493195621E+006                  6.0359236222581174E+000                  6.6200000000000001E+000                  1.7083141887768907E+000                  3.1813981833280716E+000                 -3.2526997704164621E+001                  3.1813981833280716E+000                  1.2911680404793202E+000                  3.1757700393177131E+000                 -3.2526997704164621E+001                  0.0000000000000000E+000                  4.2948567350571922E+000                  3.1808530835211539E+000                  5.2336623251068859E-001                  4.2121931517214550E+000                  1.6719188334859243E+001                  1.1359647604249759E+000                  7.4583737485391524E+000                  6.4458116838443036E-001                  6.4415376655170287E-001                  3.3577718442097082E-001                  7.8103003538837538E-005                  5.4376074526494393E-003                  8.3906416594929558E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860802E-003                  9.3805276451495376E-003                  1.0103427409336070E-003                  4.5342364382615621E+000                  1.9523681391007246E+000 
