                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220413"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     3805                  1.0000000000000000E+005                  5.0000000000000000E+000                  2.9999999999999999E-001                  2.9999999999999999E-001                 -1.8682914763264087E+000                 -6.0440035945201515E+001                 -1.8682914763264089E+000                 -1.8683218688737309E+000                 -6.0233238822320772E+000                 -6.0440035945201515E+001                  0.0000000000000000E+000                  3.5673915783291599E+000                 -1.8715743052107270E+000                 -5.4791714839918693E-001                  5.0110231788211692E+000                  1.7076379066709123E+001                  2.0400681980833073E+000                  6.8991054574799602E+000                  6.1989507930540211E-001                  6.9966614374485192E-001                  2.7997114787469451E-001                  3.4468309493062748E-003                  9.3805276448950276E-003                  1.0104038878827161E-003                  6.9966614374758895E-001                  2.7997114787466870E-001                  3.4468309493069721E-003                  9.3805276448950259E-003                  1.0104038878819051E-003                  2.0989984312392004E-001                  8.3991344362402645E-002 
                                       5                                      756                  7.4416000000000000E+005                  5.3167249841904987E+000                  2.9999999999999999E-001                  2.9999999999999999E-001                 -1.8683251725933527E+000                 -6.0433574831845227E+001                 -1.8683251725933527E+000                 -1.8683555954928064E+000                 -6.0229240931418389E+000                 -6.0433574831845227E+001                  0.0000000000000000E+000                  3.5673443689381332E+000                 -1.8717829401023602E+000                 -5.4792704706295037E-001                  5.0110429761486959E+000                  1.7076711284481775E+001                  2.0399399256962605E+000                  6.8995996672554316E+000                  6.1990504231185972E-001                  6.9966532996869457E-001                  2.7997115319702764E-001                  3.4468308095399274E-003                  9.3805276449155442E-003                  1.0104040509247895E-003                  6.9966532997146569E-001                  2.7997115319700133E-001                  3.4468308095406378E-003                  9.3805276449155459E-003                  1.0104040509239600E-003                  2.0989959899108071E-001                  8.3991345959102848E-002 
                                      10                                      749                  2.5958682112000003E+006                  5.7126312144286233E+000                  2.9999999999999999E-001                  2.9999999999999999E-001                 -1.8684241700525337E+000                 -6.0434695362461675E+001                 -1.8684241700525339E+000                 -1.8684545695048091E+000                 -6.0233579222491365E+000                 -6.0434695362461675E+001                  0.0000000000000000E+000                  3.5673435579039681E+000                 -1.8717484802981053E+000                 -5.4790819509249189E-001                  5.0110052722077789E+000                  1.7076636744093634E+001                  2.0398879052965624E+000                  6.8995832848337733E+000                  6.1990997946009041E-001                  6.9966299138200994E-001                  2.7997116861925969E-001                  3.4468304081080705E-003                  9.3805276449759178E-003                  1.0104045192091289E-003                  6.9966299138476362E-001                  2.7997116861923349E-001                  3.4468304081087713E-003                  9.3805276449759178E-003                  1.0104045192083095E-003                  2.0989889741507065E-001                  8.3991350585772562E-002 
                                      15                                      749                  7.2035107872931836E+006                  6.1085374446667471E+000                  2.9999999999999999E-001                  2.9999999999999999E-001                 -1.8686457202090714E+000                 -6.0437300571072448E+001                 -1.8686457202090716E+000                 -1.8686760645854983E+000                 -6.0243669863881362E+000                 -6.0437300571072448E+001                  0.0000000000000000E+000                  3.5673420628376413E+000                 -1.8716651238621245E+000                 -5.4786352674184813E-001                  5.0109159355064916E+000                  1.7076462105189250E+001                  2.0397658236300993E+000                  6.8995452388329870E+000                  6.1992170086810749E-001                  6.9965717630908841E-001                  2.7997120786226021E-001                  3.4468294110336830E-003                  9.3805276451258534E-003                  1.0104056823313896E-003                  6.9965717631183943E-001                  2.7997120786223295E-001                  3.4468294110343843E-003                  9.3805276451258499E-003                  1.0104056823305710E-003                  2.0989715289319377E-001                  8.3991362358672592E-002 
                                      20                                      749                  1.8668799962237377E+007                  6.5044436749048709E+000                  2.9999999999999999E-001                  2.9999999999999999E-001                 -1.8690527583694239E+000                 -6.0442729947011188E+001                 -1.8690527583694239E+000                 -1.8690829843183010E+000                 -6.0264722390904701E+000                 -6.0442729947011188E+001                  0.0000000000000000E+000                  3.5673391056799182E+000                 -1.8714891698277876E+000                 -5.4776963540923329E-001                  5.0107281528412617E+000                  1.7076095013978186E+001                  2.0395091228893105E+000                  6.8994660496131388E+000                  6.1994729034740659E-001                  6.9964272890380319E-001                  2.7997131102415457E-001                  3.4468269396999468E-003                  9.3805276454973375E-003                  1.0104085652290309E-003                  6.9964272890655010E-001                  2.7997131102412548E-001                  3.4468269397006424E-003                  9.3805276454973392E-003                  1.0104085652282168E-003                  2.0989281867160725E-001                  8.3991393307240397E-002 
                                      25                                      749                  4.7198108322034501E+007                  6.9003499051429955E+000                  2.9999999999999999E-001                  2.9999999999999999E-001                 -1.8695055382423202E+000                 -6.0452285769093550E+001                 -1.8695055382423202E+000                 -1.8695355379365333E+000                 -6.0301880213259711E+000                 -6.0452285769093550E+001                  0.0000000000000000E+000                  3.5673346118021780E+000                 -1.8711694168700082E+000                 -5.4760077117486339E-001                  5.0103904243725221E+000                  1.7075434827828847E+001                  2.0390471376466288E+000                  6.8993271189877072E+000                  6.1999758568671104E-001                  6.9960688849853270E-001                  2.7997160386812969E-001                  3.4468208347834968E-003                  9.3805276464144164E-003                  1.0104156868291118E-003                  6.9960688850127128E-001                  2.7997160386809516E-001                  3.4468208347841886E-003                  9.3805276464144147E-003                  1.0104156868283049E-003                  2.0988206655002412E-001                  8.3991481160431897E-002 
                                      30                                      749                  1.1818815689988488E+008                  7.2962561353811193E+000                  2.9999999999999999E-001                  2.9999999999999999E-001                 -1.8693507068046948E+000                 -6.0468352224884207E+001                 -1.8693507068046946E+000                 -1.8693802655164806E+000                 -6.0364642944676321E+000                 -6.0468352224884207E+001                  0.0000000000000000E+000                  3.5673289938616057E+000                 -1.8706043722850934E+000                 -5.4730701300126161E-001                  5.0098029080253186E+000                  1.7074286384281141E+001                  2.0382425554083343E+000                  6.8990947323074767E+000                  6.2009646932358531E-001                  6.9951821703860551E-001                  2.7997258338961123E-001                  3.4468058269359271E-003                  9.3805276486664500E-003                  1.0104331940140807E-003                  6.9951821704132777E-001                  2.7997258338956160E-001                  3.4468058269366067E-003                  9.3805276486664500E-003                  1.0104331940132853E-003                  2.0985546511204084E-001                  8.3991775016873355E-002 
                                      35                                      749                  2.9483411457712144E+008                  7.6921623656192430E+000                  2.9999999999999999E-001                  2.9999999999999999E-001                 -1.8676722419606011E+000                 -6.0509884412057524E+001                 -1.8676722419606013E+000                 -1.8677006078984877E+000                 -6.0526735885757734E+000                 -6.0509884412057524E+001                  0.0000000000000000E+000                  3.5673137252048708E+000                 -1.8691582336059038E+000                 -5.4655340634819538E-001                  5.0082956947191857E+000                  1.7071336872855586E+001                  2.0361732890837070E+000                  6.8984935669492726E+000                  6.2034268829191119E-001                  6.9930067848299438E-001                  2.7997691022876681E-001                  3.4467694893621282E-003                  9.3805276541059374E-003                  1.0104755830906262E-003                  6.9930067848567190E-001                  2.7997691022867061E-001                  3.4467694893627831E-003                  9.3805276541059409E-003                  1.0104755830898620E-003                  2.0979020354534306E-001                  8.3993073068610757E-002 
                                      40                                      749                  7.3438578398454285E+008                  8.0880685958573668E+000                  2.9999999999999999E-001                  2.9999999999999999E-001                 -1.8626742118408628E+000                 -6.0648996911495779E+001                 -1.8626742118408626E+000                 -1.8626989727944931E+000                 -6.1067035366992863E+000                 -6.0648996911495779E+001                  0.0000000000000000E+000                  3.5672486590721446E+000                 -1.8645516359654368E+000                 -5.4411997526251121E-001                  5.0034288325478178E+000                  1.7061779536610590E+001                  2.0294288577442208E+000                  6.8964720497351601E+000                  6.2101154026396876E-001                  6.9878346185665163E-001                  2.8000252376156359E-001                  3.4466866742547406E-003                  9.3805276664058086E-003                  1.0105721899535270E-003                  6.9878346185918427E-001                  2.8000252376132173E-001                  3.4466866742553161E-003                  9.3805276664058086E-003                  1.0105721899528542E-003                  2.0963503855739757E-001                  8.4000757128422199E-002 
