                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     2415                  9.7199984151558851E+001                  1.9876661941146376E+000                  1.6030000000000001E+001                  6.3607839441710947E+000                  4.3282073862254524E+000                 -2.8778380870081751E+001                  4.3282073862254533E+000                  2.0370269887473249E+000                  4.3259804030829905E+000                 -2.8778380870081751E+001                  0.0000000000000000E+000                  4.5009356812933028E+000                  4.3864906872117437E+000                  7.1402714188376371E-001                  4.2149468658897504E+000                  1.6475012560879623E+001                  7.5592838522105876E-001                  7.5356936490597812E+000                  6.1731419202294868E-001                  6.9907155171266944E-001                  2.8037339767974467E-001                  7.0372414629698085E-005                  9.3167532160547718E-003                  5.0054081369078048E-003                  6.9999999999999973E-001                  2.7997020236474890E-001                  3.4468833607860802E-003                  9.3805276451495393E-003                  1.0103427409336070E-003                  1.1214932152833700E+001                  4.4905476565949245E+000 
                                       5                                     1016                  7.2332340206224023E+002                  2.3043911783051367E+000                  1.6030000000000001E+001                  5.7982156406073768E+000                  4.3251658932633736E+000                 -2.8728067985793864E+001                  4.3251658932633736E+000                  1.9974961339449839E+000                  4.3231187996812688E+000                 -2.8728067985793864E+001                  0.0000000000000000E+000                  4.5013117982330551E+000                  4.3856708221020080E+000                  7.1286497544939020E-001                  4.2172711987584970E+000                  1.6478382664994854E+001                  7.5838183420218752E-001                  7.5365893745484884E+000                  6.1732516184799124E-001                  6.9904864353582652E-001                  2.8039579869904774E-001                  6.4226702487261224E-005                  9.3129980533542649E-003                  5.0158639017696648E-003                  6.9999999999999973E-001                  2.7997020236474895E-001                  3.4468833607860807E-003                  9.3805276451495393E-003                  1.0103427409336070E-003                  1.1214796426811722E+001                  4.4906787787424838E+000 
                                      10                                     1016                  2.5231834898817538E+003                  2.7002974085432609E+000                  1.6030000000000001E+001                  5.9389526798115959E+000                  4.3479398911152689E+000                 -2.8619248011749864E+001                  4.3479398911152689E+000                  1.9334557909627486E+000                  4.3462644171694702E+000                 -2.8619248011749864E+001                  0.0000000000000000E+000                  4.5021614750783678E+000                  4.3836541114685970E+000                  7.1015726644205912E-001                  4.2226866167731592E+000                  1.6485273594330504E+001                  7.6340902631678631E-001                  7.5384179389700110E+000                  6.1735627412409122E-001                  6.9898317501706753E-001                  2.8046220467671101E-001                  6.1060524377273199E-005                  9.3018329396731825E-003                  5.0293272507022681E-003                  6.9999999999999973E-001                  2.7997020236474895E-001                  3.4468833607860820E-003                  9.3805276451495393E-003                  1.0103427409336072E-003                  1.1214395109363283E+001                  4.4910806205132836E+000 
                                      15                                     1016                  7.0018113436048052E+003                  3.0962036387813852E+000                  1.6030000000000001E+001                  6.1291486859405717E+000                  4.3723807974207523E+000                 -2.8541804703646964E+001                  4.3723807974207523E+000                  1.8787983252505154E+000                  4.3709847515929026E+000                 -2.8541804703646964E+001                  0.0000000000000000E+000                  4.5022953775228922E+000                  4.3767497842776280E+000                  7.0643729795752608E-001                  4.2301265537422257E+000                  1.6489169758482518E+001                  7.6585955087972424E-001                  7.5397358413813231E+000                  6.1743633839692214E-001                  6.9881441420088086E-001                  2.8063467079181642E-001                  6.1306409223522878E-005                  9.2728306054231432E-003                  5.0544174275170932E-003                  6.9999999999999973E-001                  2.7997020236474895E-001                  3.4468833607860807E-003                  9.3805276451495393E-003                  1.0103427409336070E-003                  1.1213331151266004E+001                  4.4921539270032822E+000 
                                      20                                     1016                  1.8146070604580946E+004                  3.4921098690195089E+000                  1.6030000000000001E+001                  6.2214225342515244E+000                  4.3721899111549476E+000                 -2.8555258793161229E+001                  4.3721899111549476E+000                  1.8316850106190634E+000                  4.3709370420649929E+000                 -2.8555258793161229E+001                  0.0000000000000000E+000                  4.5014476879747507E+000                  4.3704349658032955E+000                  7.0497526781664277E-001                  4.2330506140239921E+000                  1.6487208974176479E+001                  7.6414131422209874E-001                  7.5394986130885373E+000                  6.1763631830213528E-001                  6.9839308864908722E-001                  2.8106504138451810E-001                  6.2011699798577525E-005                  9.2014539815445835E-003                  5.1160491344066040E-003                  6.9999999999999973E-001                  2.7997020236474895E-001                  3.4468833607860820E-003                  9.3805276451495393E-003                  1.0103427409336072E-003                  1.1210641889899028E+001                  4.4948661295691901E+000 
                                      25                                     1016                  4.5876553808853096E+004                  3.8880160992576331E+000                  1.6030000000000001E+001                  6.2360960091645605E+000                  4.3718177085640031E+000                 -2.8585311685848200E+001                  4.3718177085640040E+000                  1.7762985548492973E+000                  4.3707140954631747E+000                 -2.8585311685848200E+001                  0.0000000000000000E+000                  4.5009676437342501E+000                  4.3705394785771334E+000                  7.0598761268456323E-001                  4.2310259242881507E+000                  1.6484285428568668E+001                  7.6205583109206210E-001                  7.5389249753414704E+000                  6.1813207763058042E-001                  6.9734994324392419E-001                  2.8212973456362384E-001                  6.3676849154082124E-005                  9.0312846172201696E-003                  5.2630046539423768E-003                  6.9999999999999973E-001                  2.7997020236474895E-001                  3.4468833607860807E-003                  9.3805276451495393E-003                  1.0103427409336070E-003                  1.1203971124242607E+001                  4.5015945524096486E+000 
                                      30                                     1010                  1.1487886977570757E+005                  4.2839223294957574E+000                  1.6030000000000001E+001                  6.2702395041875656E+000                  4.3728563947798245E+000                 -2.8645033534470354E+001                  4.3728563947798245E+000                  1.7160319096681975E+000                  4.3718982330536038E+000                 -2.8645033534470354E+001                  0.0000000000000000E+000                  4.5000194676618603E+000                  4.3717084543846614E+000                  7.0846845273310632E-001                  4.2260642441910647E+000                  1.6478093059308957E+001                  7.5771401320995102E-001                  7.5377502225819661E+000                  6.1938002504446421E-001                  6.9473237441137192E-001                  2.8479694092451835E-001                  6.7528218490380378E-005                  8.6393123637064917E-003                  5.6014871115411648E-003                  6.9999999999999973E-001                  2.7997020236474895E-001                  3.4468833607860820E-003                  9.3805276451495393E-003                  1.0103427409336072E-003                  1.1187362783970995E+001                  4.5183574072478230E+000 
                                      35                                     1003                  2.8657871264235082E+005                  4.6798285597338811E+000                  1.6030000000000001E+001                  6.2726056924856168E+000                  4.3758988022733414E+000                 -2.8747307427750044E+001                  4.3758988022733414E+000                  1.6598001486819023E+000                  4.3750630001083461E+000                 -2.8747307427750044E+001                  0.0000000000000000E+000                  4.4981380575058365E+000                  4.3749865317394505E+000                  7.1387031172254856E-001                  4.2152605262121803E+000                  1.6465954893368146E+001                  7.4940053036737730E-001                  7.5356182896171386E+000                  6.2249697524428416E-001                  6.8824449543280797E-001                  2.9138753428943659E-001                  7.5473722393502778E-005                  7.8281848191847844E-003                  6.3019539584440133E-003                  6.9999999999999973E-001                  2.7997020236474895E-001                  3.4468833607860807E-003                  9.3805276451495393E-003                  1.0103427409336070E-003                  1.1145921125201141E+001                  4.5602075814344953E+000 
                                      40                                     1003                  7.1382286564427661E+005                  5.0757347899720049E+000                  1.6030000000000001E+001                  6.2271094886515952E+000                  4.3846465404263979E+000                 -2.8854258247289106E+001                  4.3846465404263979E+000                  1.6001506894392532E+000                  4.3839326272987327E+000                 -2.8854258247289106E+001                  0.0000000000000000E+000                  4.4948825842566258E+000                  4.3840034366385785E+000                  7.2488971067053354E-001                  4.1932217283162103E+000                  1.6445833236980096E+001                  7.3641940769129832E-001                  7.5328239877394054E+000                  6.3053853543293359E-001                  6.7181722143457179E-001                  3.0800072062140676E-001                  8.9877210069230938E-005                  6.3601253269222422E-003                  7.5697019452187226E-003                  6.9999999999999973E-001                  2.7997020236474895E-001                  3.4468833607860820E-003                  9.3805276451495393E-003                  1.0103427409336072E-003                  1.1041613555811304E+001                  4.6654155985253025E+000 
