                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     3790                  1.0000000000000000E+005                  5.0000000000000000E+000                  3.7000000000000000E-001                  4.8879121148810198E-002                 -1.7188964312325872E+000                 -5.9099516498529425E+001                 -1.7188964312325870E+000                 -1.7189667017538535E+000                 -5.5099427021768763E+000                 -5.9099516498529425E+001                  0.0000000000000000E+000                  3.5732098304875142E+000                 -1.7074978274152068E+000                 -4.7751541381813439E-001                  4.9613001790063969E+000                  1.7022521366610064E+001                  1.9661542403293604E+000                  6.9236863395356396E+000                  6.2137621646968411E-001                  6.9945630200841546E-001                  2.7999271074547766E-001                  3.4466422740177458E-003                  9.3805276437559978E-003                  1.0106240100486701E-003                  6.9988456879836292E-001                  2.7997054736395344E-001                  3.4468635769575235E-003                  9.3805276450500026E-003                  1.0103658221545179E-003                  2.5892794541935688E-001                  1.0359019174269472E-001 
                                       5                                      750                  7.4416000000000000E+005                  5.3167249841904987E+000                  3.7000000000000000E-001                  1.1546495304764825E-002                 -1.7183686364877058E+000                 -5.9100519847332059E+001                 -1.7183686364877060E+000                 -1.7184387805828349E+000                 -5.5101969022427442E+000                 -5.9100519847332059E+001                  0.0000000000000000E+000                  3.5730818533949980E+000                 -1.7084638939140502E+000                 -4.7774249288252346E-001                  4.9617543371351749E+000                  1.7022727352184674E+001                  1.9662484695700111E+000                  6.9238006087779151E+000                  6.2137929489250432E-001                  6.9944987562957561E-001                  2.7999328052203720E-001                  3.4466346014675026E-003                  9.3805276451313247E-003                  1.0106329601536816E-003                  6.9988453883201329E-001                  2.7997054736396432E-001                  3.4468635769563860E-003                  9.3805276450497060E-003                  1.0103658221556817E-003                  2.5892761706287037E-001                  1.0359020232688737E-001 
                                      10                                      744                  2.5958682112000003E+006                  5.7126312144286233E+000                  3.7000000000000000E-001                  1.2289810086375839E-002                 -1.7167202196405722E+000                 -5.9098582983761524E+001                 -1.7167202196405724E+000                 -1.7167902914600468E+000                 -5.5089961719139691E+000                 -5.9098582983761524E+001                  0.0000000000000000E+000                  3.5730310871465178E+000                 -1.7096466958490195E+000                 -4.7823236135304908E-001                  4.9627340740762262E+000                  1.7022208205317099E+001                  1.9657012911000924E+000                  6.9238503798948337E+000                  6.2138810760509111E-001                  6.9943151243952728E-001                  2.7999497425742764E-001                  3.4466127895981715E-003                  9.3805276490388206E-003                  1.0106584039155089E-003                  6.9988443345364815E-001                  2.7997054736407107E-001                  3.4468635769508201E-003                  9.3805276450497060E-003                  1.0103658221621752E-003                  2.5892667287140053E-001                  1.0359023402584418E-001 
                                      15                                      743                  7.2035107872931836E+006                  6.1085374446667471E+000                  3.7000000000000000E-001                  1.2022460696265882E-002                 -1.7127621990317849E+000                 -5.9086184160874481E+001                 -1.7127621990317849E+000                 -1.7128324651537061E+000                 -5.5038356579990264E+000                 -5.9086184160874481E+001                  0.0000000000000000E+000                  3.5729456631176340E+000                 -1.7116468653080090E+000                 -4.7906159802477594E-001                  4.9643925474196795E+000                  1.7020810226663524E+001                  1.9641120568590746E+000                  6.9241047007361658E+000                  6.2141015786563325E-001                  6.9938556893937853E-001                  2.7999987094107176E-001                  3.4465560085519846E-003                  9.3805276592487576E-003                  1.0107246395356956E-003                  6.9988407244363493E-001                  2.7997054736477928E-001                  3.4468635769103841E-003                  9.3805276450497060E-003                  1.0103658222093473E-003                  2.5892432278156069E-001                  1.0359032170848642E-001 
                                      20                                      743                  1.8668799962237377E+007                  6.5044436749048709E+000                  3.7000000000000000E-001                  1.3802879809347600E-002                 -1.7046762959424833E+000                 -5.9047740392957614E+001                 -1.7046762959424835E+000                 -1.7047475161691725E+000                 -5.4898928651992094E+000                 -5.9047740392957614E+001                  0.0000000000000000E+000                  3.5728169315233806E+000                 -1.7140408904496904E+000                 -4.8000114740710975E-001                  4.9662716461843477E+000                  1.7016715482809243E+001                  1.9594104964694310E+000                  6.9248876817929714E+000                  6.2146213507823467E-001                  6.9927730060445403E-001                  2.8001394059387213E-001                  3.4464288508412122E-003                  9.3805276819853515E-003                  1.0108729703037424E-003                  6.9988282627553233E-001                  2.7997054736980453E-001                  3.4468635765983837E-003                  9.3805276450497268E-003                  1.0103658225733324E-003                  2.5891849411964024E-001                  1.0359059923597920E-001 
                                      25                                      745                  4.7198108322034501E+007                  6.9003499051429955E+000                  3.7000000000000000E-001                  2.0481797674566177E-002                 -1.6945480170031906E+000                 -5.9025371463140957E+001                 -1.6945480170031906E+000                 -1.6946185555143305E+000                 -5.4839413083296842E+000                 -5.9025371463140957E+001                  0.0000000000000000E+000                  3.5726104189759869E+000                 -1.7144406341845539E+000                 -4.7978799417975460E-001                  4.9658453397296372E+000                  1.7004825175189477E+001                  1.9471899628563938E+000                  6.9256165397956382E+000                  6.2157046238371216E-001                  6.9905181821007034E-001                  2.8005231480525505E-001                  3.4462206057039716E-003                  9.3805277183370943E-003                  1.0111158911560805E-003                  6.9987846388956065E-001                  2.7997054741053234E-001                  3.4468635739945512E-003                  9.3805276450498933E-003                  1.0103658256109891E-003                  2.5890434773774268E-001                  1.0359166284698969E-001 
                                      30                                      753                  1.1818815689988488E+008                  7.2962561353811193E+000                  3.7000000000000000E-001                  3.2078041754132952E-002                 -1.6923188244439415E+000                 -5.9189653537844343E+001                 -1.6923188244439415E+000                 -1.6923792822614050E+000                 -5.5486808992758032E+000                 -5.9189653537844343E+001                  0.0000000000000000E+000                  3.5723112547128961E+000                 -1.7086461830332325E+000                 -4.7629244007791083E-001                  4.9588542315259492E+000                  1.6981428778643213E+001                  1.9264622083604874E+000                  6.9235432368002803E+000                  6.2177456448970236E-001                  6.9862730431594233E-001                  2.8015776727271879E-001                  3.4459420452195651E-003                  9.3805277653730250E-003                  1.0114408372314488E-003                  6.9986011096202039E-001                  2.7997054820258493E-001                  3.4468635363639785E-003                  9.3805276450519247E-003                  1.0103658695115461E-003                  2.5887203403472925E-001                  1.0359605254123769E-001 
                                      35                                      758                  2.9483411457712144E+008                  7.6921623656192430E+000                  3.7000000000000000E-001                  5.0148624516887799E-002                 -1.6917973978057528E+000                 -5.9509205020768547E+001                 -1.6917973978057526E+000                 -1.6918428106999492E+000                 -5.6724252346711488E+000                 -5.9509205020768547E+001                  0.0000000000000000E+000                  3.5720113520354992E+000                 -1.6983012692230837E+000                 -4.7052017781804439E-001                  4.9473097070062169E+000                  1.6954037348743118E+001                  1.9043058284364955E+000                  6.9189659864137845E+000                  6.2211930783147396E-001                  6.9791052886130689E-001                  2.8042148543281198E-001                  3.4456444924761791E-003                  9.3805278156412399E-003                  1.0117879381141089E-003                  6.9978942431364011E-001                  2.7997057569934236E-001                  3.4468630888777451E-003                  9.3805276450828496E-003                  1.0103663915517597E-003                  2.5880294657697311E-001                  1.0361284068269712E-001 
                                      40                                      759                  7.3438578398454285E+008                  8.0880685958573668E+000                  3.7000000000000000E-001                  3.5578433364156205E-002                 -1.6899727881520337E+000                 -5.9506584803062346E+001                 -1.6899727881520334E+000                 -1.6900180114711130E+000                 -5.6724172775219737E+000                 -5.9506584803062346E+001                  0.0000000000000000E+000                  3.5720518944087254E+000                 -1.6979568351966823E+000                 -4.7042904555129433E-001                  4.9471274424727163E+000                  1.6953503005385372E+001                  1.9038984641985162E+000                  6.9189670268800949E+000                  6.2228609859809214E-001                  6.9756342117284009E-001                  2.8075697867931371E-001                  3.4452693738992192E-003                  9.3805279106495727E-003                  1.0122254933223613E-003                  6.9925557922855019E-001                  2.8005615731120098E-001                  3.4466329118686885E-003                  9.3805276786396424E-003                  1.0106349020333415E-003                  2.5862346026445293E-001                  1.0364749275735304E-001 
                                      45                                      763                  1.8281309940044174E+009                  8.4839748260954906E+000                  3.7000000000000000E-001                  3.7000000000000000E-001                 -1.6996190038963064E+000                 -5.9550485871868759E+001                 -1.6996190038963066E+000                 -1.6996635999908798E+000                 -5.6881287852698179E+000                 -5.9550485871868759E+001                  0.0000000000000000E+000                  3.5721468671398999E+000                 -1.6963969881217607E+000                 -4.6983906747618293E-001                  4.9459474863224937E+000                  1.6951302865034506E+001                  1.9022540614159307E+000                  6.9183184053825562E+000                  6.2212219668046054E-001                  6.9790463576856832E-001                  2.8044128981928762E-001                  3.4460799936072727E-003                  9.3805277703646623E-003                  1.0112798930789306E-003                  6.9790463577527884E-001                  2.8044128981624500E-001                  3.4460799936109911E-003                  9.3805277703646623E-003                  1.0112798930745938E-003                  2.5822471523573548E-001                  1.0376327723244844E-001 
                                      50                                      761                  4.5497190750010710E+009                  8.8798810563336144E+000                  3.7000000000000000E-001                  3.7000000000000000E-001                 -1.6770764288155680E+000                 -6.0115176001064391E+001                 -1.6770764288155677E+000                 -1.6771019401949521E+000                 -5.9081395544700337E+000                 -6.0115176001064391E+001                  0.0000000000000000E+000                  3.5719223952450010E+000                 -1.6776877837336706E+000                 -4.6003552149234034E-001                  4.9263403943548090E+000                  1.6911342475956477E+001                  1.8718904792314426E+000                  6.9099597194050499E+000                  6.2315738342398519E-001                  6.9575450513603909E-001                  2.8156227799770639E-001                  3.4453516500665498E-003                  9.3805278870323951E-003                  1.0121295251255091E-003                  6.9575450513835291E-001                  2.8156227799551459E-001                  3.4453516500676639E-003                  9.3805278870323916E-003                  1.0121295251242092E-003                  2.5742916690068457E-001                  1.0417804285868773E-001 
                                      55                                      765                  1.0000000000000000E+010                  8.7521758166113646E+000                  3.7000000000000000E-001                  3.7000000000000000E-001                 -1.6668080721222442E+000                 -6.0362149762761682E+001                 -1.6668080721222445E+000                 -1.6668277402619576E+000                 -6.0108389327980296E+000                 -6.0362149762761682E+001                  0.0000000000000000E+000                  3.5720147598078769E+000                 -1.6669282218762118E+000                 -4.5484046968936293E-001                  4.9159502907488539E+000                  1.6890776784184649E+001                  1.8564705359164386E+000                  6.9062344179149617E+000                  6.2479766202676323E-001                  6.9235644983001488E-001                  2.8440351997704716E-001                  3.4443048029753772E-003                  9.3805280498711289E-003                  1.0133507042479869E-003                  6.9235644983162814E-001                  2.8440351997475677E-001                  3.4443048029761548E-003                  9.3805280498711237E-003                  1.0133507042470792E-003                  2.5617188643734479E-001                  1.0522930239101476E-001 
