                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     3831                  7.3672242805513160E+004                  4.8673038912914501E+000                  1.1299999999999999E+000                  1.3042416249209365E-001                  2.7535722053070694E-001                 -4.4467982686838369E+001                  2.7535722053070694E-001                  1.6600154820992874E-001                 -3.7711689090850348E-001                 -4.4467982686838369E+001                  0.0000000000000000E+000                  3.7739930050343147E+000                  7.1368638879707957E-002                  1.0351470235722337E-002                  4.4704431303151075E+000                  1.7236747213676175E+001                  1.9379920638577157E+000                  7.1852906755208901E+000                  6.4353487980949253E-001                  6.5461327855652207E-001                  3.2501710430987402E-001                  1.4078055077367409E-003                  9.2520387263068729E-003                  3.5016947231405787E-003                  6.9999999238903632E-001                  2.7997020236474868E-001                  3.4468833607860724E-003                  9.3805276451495393E-003                  1.0103427409336068E-003                  7.8130487753609734E-001                  3.2575533677687862E-001 
                                       5                                      824                  5.4823936206150672E+005                  5.1840288754819497E+000                  1.1299999999999999E+000                  1.0349827866950828E-001                  2.0435226145028018E-001                 -4.4390985686682853E+001                  2.0435226145028043E-001                  8.1163735975807588E-002                 -4.0300108567075227E-001                 -4.4390985686682853E+001                  0.0000000000000000E+000                  3.7769814252803475E+000                  1.0961017306700901E-001                  2.3495396837306389E-002                  4.4441552771119399E+000                  1.7219971308411434E+001                  1.9191529627805528E+000                  7.1875238611943617E+000                  6.4356052127213348E-001                  6.5456616109092214E-001                  3.2505421040154542E-001                  1.2887346812374516E-003                  9.2520141960562539E-003                  3.6406321513609459E-003                  6.9999999238872135E-001                  2.7997020236474901E-001                  3.4468833607860742E-003                  9.3805276451495393E-003                  1.0103427409336068E-003                  7.8129667996084007E-001                  3.2576089987888035E-001 
                                      10                                      817                  1.9124343314663949E+006                  5.5799351057200735E+000                  1.1299999999999999E+000                  9.7229234891734448E-002                  1.3283435776153760E-001                 -4.4577286761684988E+001                  1.3283435776153768E-001                  3.4593797544195712E-002                 -5.6085385083870731E-001                 -4.4577286761684988E+001                  0.0000000000000000E+000                  3.7759269906323456E+000                  1.0241811097736118E-001                  2.2008235088487569E-002                  4.4471296006095775E+000                  1.7206626578502863E+001                  1.9092657405513453E+000                  7.1841725172127440E+000                  6.4362671604746624E-001                  6.5444323823818773E-001                  3.2513690177433135E-001                  1.0377778206610590E-003                  9.2519550378145615E-003                  3.9334669188282228E-003                  6.9999999238865207E-001                  2.7997020236474901E-001                  3.4468833607860742E-003                  9.3805276451495393E-003                  1.0103427409336068E-003                  7.8127462451128704E-001                  3.2577434763632884E-001 
                                      15                                      804                  5.3069879577359660E+006                  5.9758413359581981E+000                  1.1299999999999999E+000                  6.4287460924025305E-002                  1.0064479232996901E-001                 -4.4674925654992641E+001                  1.0064479232996909E-001                  4.4025361013136949E-002                 -8.1217621119808237E-001                 -4.4674925654992641E+001                  0.0000000000000000E+000                  3.7760939245181762E+000                  1.1319645645055035E-001                  2.7063540053419266E-002                  4.4370189906797144E+000                  1.7217123906029176E+001                  1.9221338350421320E+000                  7.1818078555506144E+000                  6.4378637989024012E-001                  6.5414276196846655E-001                  3.2536157155041451E-001                  5.7253870345740370E-004                  9.2517859958109582E-003                  4.4763938006524336E-003                  6.9999999238842103E-001                  2.7997020236474901E-001                  3.4468833607860746E-003                  9.3805276451495393E-003                  1.0103427409336068E-003                  7.8122567756907213E-001                  3.2580698423889121E-001 
                                      20                                      792                  1.3753723637055064E+007                  6.3717475661963219E+000                  1.1299999999999999E+000                  2.7577684894666901E-002                  1.2556633294179059E-001                 -4.4468423503380492E+001                  1.2556633294179079E-001                  1.0256977789566671E-001                 -1.1620027372005484E+000                 -4.4468423503380492E+001                  0.0000000000000000E+000                  3.7789830440919157E+000                  1.3735995071621743E-001                  3.3367048038773925E-002                  4.4244119747090043E+000                  1.7248255846789384E+001                  1.9502563869244729E+000                  7.1848880242593820E+000                  6.4419718739343557E-001                  6.5335107416213833E-001                  3.2607711183944460E-001                  7.9935410857991210E-005                  9.2509998248939285E-003                  5.0517855415708164E-003                  6.9999999238812594E-001                  2.7997020236474901E-001                  3.4468833607860742E-003                  9.3805276451495393E-003                  1.0103427409336068E-003                  7.8110885111868433E-001                  3.2590163418141860E-001 
                                      25                                      783                  3.4771904962618351E+007                  6.7676537964344456E+000                  1.1299999999999999E+000                  8.1984660867297082E-003                  1.4042784547112594E-001                 -4.4325624818092237E+001                  1.4042784547112622E-001                  1.2762576139433573E-001                 -1.3964611088139465E+000                 -4.4325624818092237E+001                  0.0000000000000000E+000                  3.7799303723871964E+000                  1.4120793456238195E-001                  3.3396383371295767E-002                  4.4243533040439607E+000                  1.7260764623381402E+001                  1.9612249723889230E+000                  7.1871472657632482E+000                  6.4537034402549487E-001                  6.5106008976352858E-001                  3.2836267980011469E-001                  1.8643802163361557E-005                  9.2468793234048111E-003                  5.1268978571841935E-003                  6.9999999238772392E-001                  2.7997020236474901E-001                  3.4468833607860742E-003                  9.3805276451495393E-003                  1.0103427409336068E-003                  7.8081399883043157E-001                  3.2616427994918157E-001 
                                      30                                      781                  8.7071865918643996E+007                  7.1635600266725703E+000                  1.1299999999999999E+000                  7.6952263141827444E-003                  1.4506490385556586E-001                 -4.4218727308746629E+001                  1.4506490385556559E-001                  1.3672700458551248E-001                 -1.5758250431033600E+000                 -4.4218727308746629E+001                  0.0000000000000000E+000                  3.7802032051873224E+000                  1.4517994204535462E-001                  3.4836721512529457E-002                  4.4214726277614940E+000                  1.7265489074192107E+001                  1.9663856233381256E+000                  7.1887777265676069E+000                  6.4846382975333228E-001                  6.4505555714411578E-001                  3.3436954435278188E-001                  1.8733001315144220E-005                  9.2344104786963241E-003                  5.1377040306270407E-003                  6.9999999238687050E-001                  2.7997020236474901E-001                  3.4468833607860742E-003                  9.3805276451495393E-003                  1.0103427409336068E-003                  7.8008555519876210E-001                  3.2684393622853536E-001 
                                      35                                      781                  2.1721090476474169E+008                  7.5594662569106941E+000                  1.1299999999999999E+000                  7.6801397265191034E-003                  1.5186251093955347E-001                 -4.4015114530789951E+001                  1.5186251093955333E-001                  1.4539972608172283E-001                 -1.6787294868065461E+000                 -4.4015114530789951E+001                  0.0000000000000000E+000                  3.7805331766197074E+000                  1.5193028432010239E-001                  3.7551949785133529E-002                  4.4160421712162856E+000                  1.7272935594103636E+001                  1.9763090120769657E+000                  7.1915811072581750E+000                  6.5640968837471370E-001                  6.2990708333312728E-001                  3.4952380549571466E-001                  1.9068895841068252E-005                  9.1999041092004075E-003                  5.1675052269890588E-003                  6.9999999238501454E-001                  2.7997020236474901E-001                  3.4468833607860742E-003                  9.3805276451495393E-003                  1.0103427409336068E-003                  7.7827779417462728E-001                  3.2858386079940810E-001 
                                      40                                      781                  5.4103847790626335E+008                  7.9553724871488178E+000                  1.1299999999999999E+000                  7.1526682254511422E-003                  1.6677040943437738E-001                 -4.3520699514626187E+001                  1.6677040943437699E-001                  1.6002581645933076E-001                 -1.6454260881989333E+000                 -4.3520699514626187E+001                  0.0000000000000000E+000                  3.7812006695262910E+000                  1.6682955107560987E-001                  4.3666597349719526E-002                  4.4038128760871134E+000                  1.7290671966167213E+001                  2.0009947082690474E+000                  7.1984466063166721E+000                  6.7772567412823215E-001                  5.9122417084493983E-001                  3.8822372394482391E-001                  1.9989364457352750E-005                  9.0909458468089264E-003                  5.2617698265292707E-003                  6.9999999238124067E-001                  2.7997020236474901E-001                  3.4468833607860746E-003                  9.3805276451495428E-003                  1.0103427409336072E-003                  7.7370217016033926E-001                  3.3306973862768902E-001 
