                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     2460                  1.5390888690377267E+003                  3.1872636972963275E+000                  5.3099999999999987E+000                  1.4513617603106270E+000                  2.9234919585382975E+000                 -3.3534702406915656E+001                  2.9234919585382979E+000                  1.4522352838584212E+000                  2.9085650555090385E+000                 -3.3534702406915656E+001                  0.0000000000000000E+000                  4.2496515630590066E+000                  2.8442663557693333E+000                  4.4548321263115037E-001                  4.2721957231223016E+000                  1.6858660122342528E+001                  1.2810942830167749E+000                  7.4395895681881159E+000                  6.1729910925728249E-001                  6.9910308101227547E-001                  2.8034072723929260E-001                  8.6891271508690143E-005                  9.3406441287361263E-003                  4.9652315886211922E-003                  6.9999999999999951E-001                  2.7997020236474879E-001                  3.4468833607860776E-003                  9.3805276451495393E-003                  1.0103427409336064E-003                  3.7156319499981367E+000                  1.4871909927871740E+000 
                                       5                                      983                  1.1453283727831145E+004                  3.5039886814868266E+000                  5.3099999999999987E+000                  1.2347971856665030E+000                  2.8031588538049514E+000                 -3.3523081610983404E+001                  2.8031588538049514E+000                  1.3823428136826357E+000                  2.7863575951278072E+000                 -3.3523081610983404E+001                  0.0000000000000000E+000                  4.2487054388041594E+000                  2.8362994928474499E+000                  4.4339202967990193E-001                  4.2763780890247975E+000                  1.6858797611470511E+001                  1.2809109562857186E+000                  7.4399050232346724E+000                  6.1732415334282487E-001                  6.9905169460369232E-001                  2.8038668977121073E-001                  4.8702335561091882E-005                  9.3352097440126559E-003                  5.0145404338574244E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860785E-003                  9.3805276451495428E-003                  1.0103427409336064E-003                  3.7155628123264663E+000                  1.4872495655169753E+000 
                                      10                                      983                  3.9952718693467941E+004                  3.8998949117249508E+000                  5.3099999999999987E+000                  1.1952325110784734E+000                  2.8160148148050022E+000                 -3.3428765972637365E+001                  2.8160148148050022E+000                  1.3703254584243176E+000                  2.8001660567549753E+000                 -3.3428765972637365E+001                  0.0000000000000000E+000                  4.2488783758965782E+000                  2.8305270405525258E+000                  4.4015992934760317E-001                  4.2828422896893956E+000                  1.6865536931616194E+001                  1.2860359203031595E+000                  7.4415662878683326E+000                  6.1739232208805717E-001                  6.9890834304113925E-001                  2.8053156442299987E-001                  4.4313972714140911E-005                  9.3179790388764061E-003                  5.0347370575064198E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860794E-003                  9.3805276451495445E-003                  1.0103427409336066E-003                  3.7153752204659662E+000                  1.4874277327583134E+000 
                                      15                                      981                  1.1086843270716128E+005                  4.2958011419630742E+000                  5.3099999999999987E+000                  1.2323891524410759E+000                  2.8248293319641964E+000                 -3.3398926037774253E+001                  2.8248293319641964E+000                  1.3644747161297484E+000                  2.8095162093630472E+000                 -3.3398926037774253E+001                  0.0000000000000000E+000                  4.2482787552374504E+000                  2.8239804973993845E+000                  4.3808589908928769E-001                  4.2869903502060263E+000                  1.6865568905797186E+001                  1.2855887775724599E+000                  7.4421211378046017E+000                  6.1756373585798041E-001                  6.9854758712676224E-001                  2.8089781834284744E-001                  4.4714238890571894E-005                  9.2746114202726573E-003                  5.0722167465788648E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860785E-003                  9.3805276451495428E-003                  1.0103427409336064E-003                  3.7148906911601332E+000                  1.4878922492700255E+000 
                                      20                                      979                  2.8732942220171459E+005                  4.6917073722011988E+000                  5.3099999999999987E+000                  1.2571533870985625E+000                  2.8231810605765331E+000                 -3.3401433801525684E+001                  2.8231810605765331E+000                  1.3531436403931734E+000                  2.8082114607094013E+000                 -3.3401433801525684E+001                  0.0000000000000000E+000                  4.2478361147225723E+000                  2.8223870008426464E+000                  4.3817443184067506E-001                  4.2868132847032516E+000                  1.6863875881328859E+001                  1.2842514989632468E+000                  7.4420378663961833E+000                  6.1798979948991184E-001                  6.9765182580902441E-001                  2.8180687334710258E-001                  4.5500778758895459E-005                  9.1693112861351636E-003                  5.1634367341027920E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860794E-003                  9.3805276451495445E-003                  1.0103427409336066E-003                  3.7136869838001432E+000                  1.4890581186934546E+000 
                                      25                                      976                  7.2642083158080140E+005                  5.0876136024393226E+000                  5.3099999999999987E+000                  1.2906294411300663E+000                  2.8229966184949138E+000                 -3.3413129132511969E+001                  2.8229966184949138E+000                  1.3421251992285885E+000                  2.8084021018865708E+000                 -3.3413129132511969E+001                  0.0000000000000000E+000                  4.2471840725763093E+000                  2.8220668765150054E+000                  4.3931845396938135E-001                  4.2845252404458387E+000                  1.6860389834264431E+001                  1.2817685574271138E+000                  7.4417104961339913E+000                  6.1901331328366416E-001                  6.9550535148773474E-001                  2.8398352175449498E-001                  4.7256858950788002E-005                  8.9302041385995474E-003                  5.3706067279725815E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860785E-003                  9.3805276451495428E-003                  1.0103427409336064E-003                  3.7106996884988379E+000                  1.4919970607152258E+000 
                                      30                                      968                  1.8190207673669707E+006                  5.4835198326774464E+000                  5.3099999999999987E+000                  1.3154922205201005E+000                  2.8241628836057888E+000                 -3.3456303125049089E+001                  2.8241628836057888E+000                  1.3247712953343169E+000                  2.8101875673975751E+000                 -3.3456303125049089E+001                  0.0000000000000000E+000                  4.2456309690708727E+000                  2.8232519857712894E+000                  4.4301721560839580E-001                  4.2771277171678106E+000                  1.6852077475418476E+001                  1.2763132421420635E+000                  7.4406029383142513E+000                  6.2162047808648679E-001                  6.9007132767555490E-001                  2.8948554809551358E-001                  5.1162046577378560E-005                  8.3913820486548017E-003                  5.8375200044432128E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860794E-003                  9.3805276451495445E-003                  1.0103427409336066E-003                  3.7032744232891583E+000                  1.4994037527368551E+000 
                                      35                                      959                  4.5377590395824118E+006                  5.8794260629155710E+000                  5.3099999999999987E+000                  1.3147816041964586E+000                  2.8292751569130248E+000                 -3.3516432664931955E+001                  2.8292751569130252E+000                  1.2912080795128174E+000                  2.8165082691580654E+000                 -3.3516432664931955E+001                  0.0000000000000000E+000                  4.2425224162658113E+000                  2.8285558075966506E+000                  4.5188623213119866E-001                  4.2593896841222048E+000                  1.6835859029630676E+001                  1.2665591643832390E+000                  7.4386564335749199E+000                  6.2836324747612693E-001                  6.7623406977687150E-001                  3.0345936727637407E-001                  5.8973849018343103E-005                  7.3094575297614778E-003                  6.7750901889604117E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860785E-003                  9.3805276451495428E-003                  1.0103427409336064E-003                  3.6847039132818815E+000                  1.5180442034230202E+000 
                                      40                                      949                  1.1302849857101535E+007                  6.2753322931536948E+000                  5.3099999999999987E+000                  1.2715555837962584E+000                  2.8452811970685907E+000                 -3.3474913549738893E+001                  2.8452811970685907E+000                  1.2261636596834793E+000                  2.8347144962275923E+000                 -3.3474913549738893E+001                  0.0000000000000000E+000                  4.2369149780107236E+000                  2.8447501031136055E+000                  4.7119825639985274E-001                  4.2207656355848959E+000                  1.6809110692873922E+001                  1.2532322736998234E+000                  7.4373129297340093E+000                  6.4674885458806075E-001                  6.3999483701593440E-001                  3.3993126023506692E-001                  7.2527009579434406E-005                  5.4671250010302702E-003                  8.3713191309456106E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860794E-003                  9.3805276451495445E-003                  1.0103427409336066E-003                  3.6373948980251587E+000                  1.5655504913031957E+000 
                                      45                                      943                  2.0934465025849395E+007                  6.2341594494045767E+000                  5.3099999999999987E+000                  1.1879362627090138E+000                  2.8713351725943572E+000                 -3.3223776448788712E+001                  2.8713351725943572E+000                  1.1406891349163986E+000                  2.8631842387844242E+000                 -3.3223776448788712E+001                  0.0000000000000000E+000                  4.2300966778760882E+000                  2.8708730837110457E+000                  4.9789634696784313E-001                  4.1673694544489157E+000                  1.6782585190480088E+001                  1.2447408582737900E+000                  7.4390564919371158E+000                  6.7806151820030980E-001                  5.8282946047030471E-001                  3.9731270543847397E-001                  8.5876037269694603E-005                  3.7579284478536702E-003                  9.8512922493364987E-003                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860785E-003                  9.3805276451495428E-003                  1.0103427409336064E-003                  3.5667258490682783E+000                  1.6364198530253904E+000 
                                      50                                      948                  2.8833568162362799E+007                  6.1769351267483854E+000                  5.3099999999999987E+000                  1.1122932065157012E+000                  2.8947126863764603E+000                 -3.2922933102875625E+001                  2.8947126863764607E+000                  1.0634085115115002E+000                  2.8882605698729060E+000                 -3.2922933102875625E+001                  0.0000000000000000E+000                  4.2241156064115009E+000                  2.8942574237784280E+000                  5.2155065993070793E-001                  4.1200608285231857E+000                  1.6764743943903461E+001                  1.2428399478027095E+000                  7.4423011561495445E+000                  7.0991793056446340E-001                  5.2986114613899882E-001                  4.5040724174896901E-001                  9.4455187061367240E-005                  2.7607808046815883E-003                  1.0713787429021786E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860794E-003                  9.3805276451495445E-003                  1.0103427409336066E-003                  3.5054914384717026E+000                  1.6977674715085096E+000 
                                      55                                      949                  3.5862159204982996E+007                  6.1273159082709672E+000                  5.3099999999999987E+000                  1.0404485807823758E+000                  2.9170441211854130E+000                 -3.2588489284286005E+001                  2.9170441211854130E+000                  9.8328233571893220E-001                  2.9119559215588113E+000                 -3.2588489284286005E+001                  0.0000000000000000E+000                  4.2179119592887364E+000                  2.9165666351260056E+000                  5.4511255985002594E-001                  4.0729370286845503E+000                  1.6750543403123473E+001                  1.2445800289983100E+000                  7.4464078590273228E+000                  7.4484045611179961E-001                  4.7700861524596372E-001                  5.0334612234784881E-001                  1.0107109431714572E-004                  2.0797075979903552E-003                  1.1302007926411541E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860785E-003                  9.3805276451495428E-003                  1.0103427409336064E-003                  3.4481217555122430E+000                  1.7552097366079389E+000 
                                      60                                      944                  4.2123269886355534E+007                  6.0752788147102166E+000                  5.3099999999999987E+000                  9.6670292927297929E-001                  2.9380944598898413E+000                 -3.2225252709331734E+001                  2.9380944598898413E+000                  8.9778022253572831E-001                  2.9341183662480304E+000                 -3.2225252709331734E+001                  0.0000000000000000E+000                  4.2111984616056723E+000                  2.9375892522126859E+000                  5.6905086375949354E-001                  4.0250604208656151E+000                  1.6739006429877310E+001                  1.2494804613359716E+000                  7.4511748176176429E+000                  7.8367680192019051E-001                  4.2376977628353241E-001                  5.5664670626357649E-001                  1.0657606046291858E-004                  1.5937508532045442E-003                  1.1720797617595726E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860794E-003                  9.3805276451495445E-003                  1.0103427409336066E-003                  3.3944443169238956E+000                  1.8089341326487127E+000 
                                      65                                      944                  4.7663401465304010E+007                  6.0237885896377774E+000                  5.3099999999999987E+000                  8.9928404926751959E-001                  2.9576993753846503E+000                 -3.1836637840419190E+001                  2.9576993753846503E+000                  8.0638994428763211E-001                  2.9546231931235827E+000                 -3.1836637840419190E+001                  0.0000000000000000E+000                  4.2039227724641455E+000                  2.9571573991234565E+000                  5.9338631549793519E-001                  3.9763895173887316E+000                  1.6729958038425369E+001                  1.2572971859902857E+000                  7.4564933633313775E+000                  8.2650886182508065E-001                  3.7085860971521606E-001                  6.0960238484667884E-001                  1.1131466559150999E-004                  1.2444183135062678E-003                  1.2020935217181733E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860785E-003                  9.3805276451495428E-003                  1.0103427409336064E-003                  3.3447088618077121E+000                  1.8586997370819065E+000 
                                      67                                      945                  4.9701478379985839E+007                  6.0030406281089181E+000                  5.3099999999999987E+000                  8.7202122480194433E-001                  2.9651213205918880E+000                 -3.1672327319684094E+001                  2.9651213205918880E+000                  7.6770461573493853E-001                  2.9623559741586845E+000                 -3.1672327319684094E+001                  0.0000000000000000E+000                  4.2008247847194973E+000                  2.9645615350996213E+000                  6.0328435897531374E-001                  3.9565934304339745E+000                  1.6727031085281368E+001                  1.2612960153668620E+000                  7.4587887539799080E+000                  8.4500260358776214E-001                  3.4967169141124133E-001                  6.3080362439848781E-001                  1.1308810073754728E-004                  1.1323481312732755E-003                  1.2116927618965224E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860785E-003                  9.3805276451495428E-003                  1.0103427409336064E-003                  3.3258424114170659E+000                  1.8775748481131698E+000 
