                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     2446                  1.6894376982291064E+002                  2.2277421808317168E+000                  1.2850000000000000E+001                  4.6349972398829822E+000                  4.0441010193109701E+000                 -2.9602410228754085E+001                  4.0441010193109701E+000                  1.8188779694206016E+000                  4.0415076923228215E+000                 -2.9602410228754085E+001                  0.0000000000000000E+000                  4.4569373671964092E+000                  4.0976547038022844E+000                  6.5760577837281953E-001                  4.2317591982248075E+000                  1.6535785733064703E+001                  8.4759573637909336E-001                  7.5192209914355770E+000                  6.1737531773915844E-001                  6.9894311288321631E-001                  2.8050256115626682E-001                  6.1960310718141330E-005                  9.3000496017504094E-003                  5.0298379206549001E-003                  7.0000000000000051E-001                  2.7997020236474901E-001                  3.4468833607860824E-003                  9.3805276451495497E-003                  1.0103427409336072E-003                  8.9899191184431242E+000                  3.6001544771067229E+000 
                                       5                                     1019                  1.2572119575141717E+003                  2.5444671650222159E+000                  1.2850000000000000E+001                  4.1295226548084365E+000                  4.0493679149491850E+000                 -2.9550315880770153E+001                  4.0493679149491841E+000                  1.7997993407886306E+000                  4.0469163639285100E+000                 -2.9550315880770153E+001                  0.0000000000000000E+000                  4.4574141360818196E+000                  4.0979154389420627E+000                  6.5678260817188783E-001                  4.2334055386266707E+000                  1.6539446669653568E+001                  8.5033160579522171E-001                  7.5201500707011792E+000                  6.1738924120455507E-001                  6.9891388632831564E-001                  2.8053186039818268E-001                  5.8753034025406365E-005                  9.2954170507998212E-003                  5.0376332255437179E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860776E-003                  9.3805276451495410E-003                  1.0103427409336070E-003                  8.9897951510576579E+000                  3.6002762321942114E+000 
                                      10                                     1019                  4.3855576156358347E+003                  2.9403733952603401E+000                  1.2850000000000000E+001                  4.2385533795881756E+000                  4.0749540036203440E+000                 -2.9454229772874577E+001                  4.0749540036203440E+000                  1.7769414727355184E+000                  4.0727618681611908E+000                 -2.9454229772874577E+001                  0.0000000000000000E+000                  4.4583515326479528E+000                  4.0980915068923780E+000                  6.5499584901478047E-001                  4.2369790569408847E+000                  1.6545458781929526E+001                  8.5475964461074860E-001                  7.5217314104019009E+000                  6.1742929044596184E-001                  6.9882953086291999E-001                  2.8061780931055935E-001                  5.7901960042933050E-005                  9.2818002663099877E-003                  5.0505408316185423E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860776E-003                  9.3805276451495410E-003                  1.0103427409336070E-003                  8.9894232038961892E+000                  3.6006474292347548E+000 
                                      15                                     1019                  1.2169882683653128E+004                  3.3362796254984644E+000                  1.2850000000000000E+001                  4.3644398300340326E+000                  4.0920795076692960E+000                 -2.9403109090455622E+001                  4.0920795076692960E+000                  1.7522363704068948E+000                  4.0900891277388434E+000                 -2.9403109090455622E+001                  0.0000000000000000E+000                  4.4583290478978705E+000                  4.0929867314533110E+000                  6.5248843079541008E-001                  4.2419938933796262E+000                  1.6547477095497367E+001                  8.5585692563204596E-001                  7.5225878944267945E+000                  6.1753094712536560E-001                  6.9861536008677105E-001                  2.8083638787760817E-001                  5.8368908563051414E-005                  9.2472690697289629E-003                  5.0802108553534651E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860776E-003                  9.3805276451495410E-003                  1.0103427409336070E-003                  8.9884480221438832E+000                  3.6016226119293062E+000 
                                      20                                     1019                  3.1539774436901920E+004                  3.7321858557365886E+000                  1.2850000000000000E+001                  4.4081118258998417E+000                  4.0907357261665611E+000                 -2.9420695744906787E+001                  4.0907357261665611E+000                  1.7120702536928623E+000                  4.0889159061773306E+000                 -2.9420695744906787E+001                  0.0000000000000000E+000                  4.4576318898274181E+000                  4.0892706064044839E+000                  6.5202468441190309E-001                  4.2429213861466399E+000                  1.6545375328136856E+001                  8.5416551585533262E-001                  7.5222750441736856E+000                  6.1778616133640296E-001                  6.9807802926274165E-001                  2.8138448661427073E-001                  5.9158696550461859E-005                  9.1621862424473288E-003                  5.1537369099062509E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860776E-003                  9.3805276451495410E-003                  1.0103427409336070E-003                  8.9860045877273347E+000                  3.6040670613077284E+000 
                                      25                                     1014                  7.9738263484345967E+004                  4.1280920859747123E+000                  1.2850000000000000E+001                  4.4316900672450510E+000                  4.0908561099634966E+000                 -2.9450927587468609E+001                  4.0908561099634966E+000                  1.6649619532238469E+000                  4.0892241636325588E+000                 -2.9450927587468609E+001                  0.0000000000000000E+000                  4.4571290437285747E+000                  4.0896401826215705E+000                  6.5321516471813101E-001                  4.2405404255341841E+000                  1.6542178932438976E+001                  8.5191022820461970E-001                  7.5216935634142272E+000                  6.1841728074077529E-001                  6.9675139924312701E-001                  2.8273654256185604E-001                  6.1036851329228619E-005                  8.9612724555090274E-003                  5.3273452929020366E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860776E-003                  9.3805276451495410E-003                  1.0103427409336070E-003                  8.9799357462815141E+000                  3.6101497230596631E+000 
                                      30                                     1011                  1.9967152775088188E+005                  4.5239983162128361E+000                  1.2850000000000000E+001                  4.4649277858083787E+000                  4.0920436985335469E+000                 -2.9513718825876744E+001                  4.0920436985335469E+000                  1.6180223944543948E+000                  4.0905832271956788E+000                 -2.9513718825876744E+001                  0.0000000000000000E+000                  4.4560385714697883E+000                  4.0909579688282047E+000                  6.5605500233902292E-001                  4.2348607502924001E+000                  1.6535179247432573E+001                  8.4705672400789667E-001                  7.5204530047975906E+000                  6.1998926807693844E-001                  6.9345998302049816E-001                  2.8608505969812986E-001                  6.5246612648754324E-005                  8.5100663669354110E-003                  5.7172392321978380E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860776E-003                  9.3805276451495410E-003                  1.0103427409336070E-003                  8.9648266271323571E+000                  3.6253421362680416E+000 
                                      35                                     1008                  4.9810386789058859E+005                  4.9199045464509608E+000                  1.2850000000000000E+001                  4.4786498262501215E+000                  4.0958250667836138E+000                 -2.9616647218924879E+001                  4.0958250667836138E+000                  1.5716664763167112E+000                  4.0945240704981538E+000                 -2.9616647218924879E+001                  0.0000000000000000E+000                  4.4538923489326754E+000                  4.0949683326894348E+000                  6.6235262934386374E-001                  4.2222654962827182E+000                  1.6521568337652543E+001                  8.3794154456878156E-001                  7.5182540485529747E+000                  6.2395132824946986E-001                  6.8524312435492885E-001                  2.9441807891674693E-001                  7.3784692951640916E-005                  7.5921669511114067E-003                  6.5104401273571389E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860776E-003                  9.3805276451495410E-003                  1.0103427409336070E-003                  8.9270938764312753E+000                  3.6633764819583257E+000 
                                      40                                     1002                  1.2406990285070234E+006                  5.3158107766890845E+000                  1.2850000000000000E+001                  4.4225134351937774E+000                  4.1068794112304490E+000                 -2.9700234085101361E+001                  4.1068794112304490E+000                  1.5130953343386495E+000                  4.1057713745565358E+000                 -2.9700234085101361E+001                  0.0000000000000000E+000                  4.4501593537057795E+000                  4.1062774700129960E+000                  6.7547318845943460E-001                  4.1960243780515762E+000                  1.6499114364814481E+001                  8.2415532108553835E-001                  7.5156442825221452E+000                  6.3446476459310552E-001                  6.6395574268671531E-001                  3.1591256770088422E-001                  8.9076659568942688E-005                  5.9557875116696187E-003                  7.9244315091485176E-003                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860776E-003                  9.3805276451495410E-003                  1.0103427409336070E-003                  8.8317584267710618E+000                  3.7594073007541211E+000 
