                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220413"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     2493                  1.4089309614050710E+004                  4.1488897128997042E+000                  2.1899999999999999E+000                  4.0645185181235649E-001                  1.3889670233928308E+000                 -3.7531066149980681E+001                  1.3889670233928311E+000                  1.0104070058494754E+000                  1.1537005159251228E+000                 -3.7531066149980681E+001                  0.0000000000000000E+000                  3.9875351296819264E+000                  1.3721230280979788E+000                  2.3364441554963369E-001                  4.3112229110439841E+000                  1.7228364643980260E+001                  1.7616143071684542E+000                  7.3382017758369127E+000                  6.2122691193883284E-001                  6.9727752392290931E-001                  2.8215985734321675E-001                  3.6191180176403372E-005                  9.2918895415197850E-003                  5.0670419589850194E-003                  6.9999999996355500E-001                  2.7997020236474873E-001                  3.4468833607860733E-003                  9.3805276451495358E-003                  1.0103427409336066E-003                  1.5316491999658803E+000                  6.1413544745316384E-001 
                                       5                                      974                  1.0484700642391974E+005                  4.4656146970902029E+000                  2.1899999999999999E+000                  3.2341134336600463E-001                  1.3592449037894299E+000                 -3.7523316810128613E+001                  1.3592449037894301E+000                  9.6977605894223640E-001                  1.1316554990864534E+000                 -3.7523316810128613E+001                  0.0000000000000000E+000                  3.9874489240664950E+000                  1.3707031964307557E+000                  2.3310691094688457E-001                  4.3122979202494820E+000                  1.7229444259276303E+001                  1.7624974847884527E+000                  7.3384036868075935E+000                  6.2123751568572572E-001                  6.9722531895433215E-001                  2.8221246134560662E-001                  3.1526116938531337E-005                  9.2890362431325493E-003                  5.0749811688516550E-003                  6.9999999996355533E-001                  2.7997020236474884E-001                  3.4468833607860737E-003                  9.3805276451495358E-003                  1.0103427409336064E-003                  1.5316278692437686E+000                  6.1415484697848755E-001 
                                      10                                      968                  3.6573990944868769E+005                  4.8615209273283275E+000                  2.1899999999999999E+000                  3.1728412866401073E-001                  1.3655822549082657E+000                 -3.7496578093847596E+001                  1.3655822549082655E+000                  9.7787883335915260E-001                  1.1367725619668789E+000                 -3.7496578093847596E+001                  0.0000000000000000E+000                  3.9877038524619022E+000                  1.3704432152203467E+000                  2.3246706355086660E-001                  4.3135776150415177E+000                  1.7231680827770074E+001                  1.7642496915699828E+000                  7.3389088047049587E+000                  6.2127436126546076E-001                  6.9707223602126955E-001                  2.8236661369914096E-001                  3.1141618813759226E-005                  9.2805082428448118E-003                  5.0828917502489914E-003                  6.9999999996355533E-001                  2.7997020236474884E-001                  3.4468833607860737E-003                  9.3805276451495358E-003                  1.0103427409336064E-003                  1.5315666484800203E+000                  6.1421142513152305E-001 
                                      15                                      965                  1.0149249379032780E+006                  5.2574271575664513E+000                  2.1899999999999999E+000                  3.2457137436966471E-001                  1.3688406763658993E+000                 -3.7471851605971423E+001                  1.3688406763658993E+000                  9.8073293948517692E-001                  1.1403111938094617E+000                 -3.7471851605971423E+001                  0.0000000000000000E+000                  3.9877877791597216E+000                  1.3691622575779454E+000                  2.3165873133402654E-001                  4.3151942794751985E+000                  1.7232006071390071E+001                  1.7641637925079900E+000                  7.3394138788923700E+000                  6.2141660578131952E-001                  6.9669862360970092E-001                  2.8274283149413665E-001                  3.1273320523352987E-005                  9.2597594273907541E-003                  5.1008933117767663E-003                  6.9999999996355533E-001                  2.7997020236474884E-001                  3.4468833607860737E-003                  9.3805276451495358E-003                  1.0103427409336064E-003                  1.5314129379930903E+000                  6.1435522339881965E-001 
                                      20                                      964                  2.6303050279074041E+006                  5.6533333878045751E+000                  2.1899999999999999E+000                  3.3334242926527480E-001                  1.3681264471107313E+000                 -3.7452990751875639E+001                  1.3681264471107311E+000                  9.8134040217829610E-001                  1.1386793258096144E+000                 -3.7452990751875639E+001                  0.0000000000000000E+000                  3.9876562765996626E+000                  1.3679510899286047E+000                  2.3131615262947450E-001                  4.3158794368843019E+000                  1.7231541876489398E+001                  1.7636371899287626E+000                  7.3397595256966319E+000                  6.2182788931989008E-001                  6.9578850204092102E-001                  2.8365924786036067E-001                  3.1563630194377601E-005                  9.2097410456071817E-003                  5.1443207012211974E-003                  6.9999999996355533E-001                  2.7997020236474884E-001                  3.4468833607860737E-003                  9.3805276451495358E-003                  1.0103427409336064E-003                  1.5310308874670622E+000                  6.1471760399183584E-001 
                                      25                                      964                  6.6498876134664705E+006                  6.0492396180426988E+000                  2.1899999999999999E+000                  3.4305058064322058E-001                  1.3679355895823115E+000                 -3.7430146928576455E+001                  1.3679355895823115E+000                  9.7993268837182101E-001                  1.1393334931619452E+000                 -3.7430146928576455E+001                  0.0000000000000000E+000                  3.9873370441100771E+000                  1.3674970075257675E+000                  2.3172757640722733E-001                  4.3150565893287967E+000                  1.7230195478853339E+001                  1.7627385760492600E+000                  7.3400780323534169E+000                  6.2293210812873268E-001                  6.9344308520232389E-001                  2.8602074469558436E-001                  3.2296941125119050E-005                  9.0825121590161761E-003                  5.2547904475691290E-003                  6.9999999996355533E-001                  2.7997020236474884E-001                  3.4468833607860737E-003                  9.3805276451495358E-003                  1.0103427409336064E-003                  1.5300834191886317E+000                  6.1563318055176441E-001 
                                      30                                      964                  1.6651895352764806E+007                  6.4451458482808235E+000                  2.1899999999999999E+000                  3.5098491393227632E-001                  1.3686905115646717E+000                 -3.7406908259426594E+001                  1.3686905115646717E+000                  9.7377893513414449E-001                  1.1448110109379537E+000                 -3.7406908259426594E+001                  0.0000000000000000E+000                  3.9863753482681799E+000                  1.3681635746276934E+000                  2.3398425164198322E-001                  4.3105432388592844E+000                  1.7226545402568927E+001                  1.7608916235977514E+000                  7.3401570442157551E+000                  6.2564010524482849E-001                  6.8782901124850993E-001                  2.9167096773996398E-001                  3.3812381875512224E-005                  8.7954743037472506E-003                  5.5041805567206453E-003                  6.9999999996355533E-001                  2.7997020236474884E-001                  3.4468833607860737E-003                  9.3805276451495358E-003                  1.0103427409336064E-003                  1.5277311829086178E+000                  6.1794498018852817E-001 
                                      35                                      964                  4.1540091250615634E+007                  6.8410520785189473E+000                  2.1899999999999999E+000                  3.5335925342383856E-001                  1.3720156254652047E+000                 -3.7360374477414744E+001                  1.3720156254652049E+000                  9.5472368343036096E-001                  1.1626051205889729E+000                 -3.7360374477414744E+001                  0.0000000000000000E+000                  3.9839569823356373E+000                  1.3715084629723397E+000                  2.4049342767939280E-001                  4.2975248867844655E+000                  1.7218208973527091E+001                  1.7575799633357165E+000                  7.3400648943720022E+000                  6.3277961822202100E-001                  6.7327842464631793E-001                  3.0630537831044569E-001                  3.7335001048671371E-005                  8.1307305542866175E-003                  6.0817216151300129E-003                  6.9999999996355533E-001                  2.7997020236474884E-001                  3.4468833607860737E-003                  9.3805276451495358E-003                  1.0103427409336064E-003                  1.5218613725747665E+000                  6.2377567295164216E-001 
                                      40                                      966                  1.0346988686715581E+008                  7.2369583087570719E+000                  2.1899999999999999E+000                  3.5066716813419524E-001                  1.3826893489238652E+000                 -3.7201953217956095E+001                  1.3826893489238650E+000                  9.1142100614015120E-001                  1.2036417861475686E+000                 -3.7201953217956095E+001                  0.0000000000000000E+000                  3.9786045524230751E+000                  1.3822389937557897E+000                  2.5656355289624111E-001                  4.2653846363507686E+000                  1.7202231001372272E+001                  1.7534658005805397E+000                  7.3408562879961607E+000                  6.5146958661945975E-001                  6.3649484216512076E-001                  3.4325409826333136E-001                  4.4423562438487844E-005                  6.8226328399707071E-003                  7.2180371268682963E-003                  6.9999999996355533E-001                  2.7997020236474884E-001                  3.4468833607860737E-003                  9.3805276451495358E-003                  1.0103427409336064E-003                  1.5070116297145868E+000                  6.3860202931642684E-001 
