                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220413"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     2477                  2.6697832391694187E+003                  3.4264760022432026E+000                  4.2599999999999998E+000                  1.0834144047264056E+000                  2.6118067443052317E+000                 -3.4475998273020565E+001                  2.6118067443052322E+000                  1.3658138996143578E+000                  2.5864310739015237E+000                 -3.4475998273020565E+001                  0.0000000000000000E+000                  4.1902644850353647E+000                  2.5022090197996176E+000                  3.9322870069357613E-001                  4.2810198250186993E+000                  1.6953486754787999E+001                  1.4015453677766561E+000                  7.4169683317705983E+000                  6.1729128287591473E-001                  6.9911942662018856E-001                  2.8032365491502842E-001                  9.1036815982777929E-005                  9.3473696339200323E-003                  4.9545103030309220E-003                  6.9999999999999851E-001                  2.7997020236474823E-001                  3.4468833607860672E-003                  9.3805276451495220E-003                  1.0103427409336040E-003                  2.9809847284185724E+000                  1.1930662204246572E+000 
                                       5                                     1003                  1.9867458952603141E+004                  3.7432009864337017E+000                  4.2599999999999998E+000                  9.2283096690099131E-001                  2.4615751138964526E+000                 -3.4478744957995822E+001                  2.4615751138964526E+000                  1.2884651356539962E+000                  2.4313981567200642E+000                 -3.4478744957995822E+001                  0.0000000000000000E+000                  4.1887696649603408E+000                  2.4911263154084118E+000                  3.9067698864802047E-001                  4.2861232491098109E+000                  1.6952011915333667E+001                  1.4000523541903029E+000                  7.4169857752934734E+000                  6.1731756819024741E-001                  6.9906571533092643E-001                  2.8037079919327323E-001                  4.5512060005432800E-005                  9.3423698649020351E-003                  5.0119973162278111E-003                  6.9999999999999862E-001                  2.7997020236474823E-001                  3.4468833607860672E-003                  9.3805276451495202E-003                  1.0103427409336042E-003                  2.9809291474887534E+000                  1.1931117811053142E+000 
                                      10                                     1003                  6.9304054413544596E+004                  4.1391072166718255E+000                  4.2599999999999998E+000                  8.7878757449161959E-001                  2.4699969005336251E+000                 -3.4398024442387751E+001                  2.4699969005336251E+000                  1.2834907072039139E+000                  2.4407681304098765E+000                 -3.4398024442387751E+001                  0.0000000000000000E+000                  4.1886236545479365E+000                  2.4836068898743378E+000                  3.8720929670579352E-001                  4.2930586329942644E+000                  1.6958711296207557E+001                  1.4052889341890298E+000                  7.4185029829221749E+000                  6.1738913106152882E-001                  6.9891527213634674E-001                  2.8052263489230178E-001                  4.0932030603681753E-005                  9.3261072917323277E-003                  5.0315704353866798E-003                  6.9999999999999862E-001                  2.7997020236474823E-001                  3.4468833607860672E-003                  9.3805276451495202E-003                  1.0103427409336042E-003                  2.9807818315909627E+000                  1.1932489802716733E+000 
                                      15                                     1000                  1.9231812363091437E+005                  4.5350134469099501E+000                  4.2599999999999998E+000                  9.0669371864928294E-001                  2.4784057474632477E+000                 -3.4366740836795536E+001                  2.4784057474632473E+000                  1.2840829211222284E+000                  2.4497159544580254E+000                 -3.4366740836795536E+001                  0.0000000000000000E+000                  4.1881833486612026E+000                  2.4779798264655377E+000                  3.8527637677485993E-001                  4.2969244728561318E+000                  1.6958980528717866E+001                  1.4050253798093160E+000                  7.4191324588732845E+000                  6.1756878344903876E-001                  6.9853729376607432E-001                  2.8090579515847536E-001                  4.1292083827510265E-005                  9.2852041467964500E-003                  5.0669406251111059E-003                  6.9999999999999862E-001                  2.7997020236474823E-001                  3.4468833607860672E-003                  9.3805276451495202E-003                  1.0103427409336042E-003                  2.9804027440681149E+000                  1.1936066725360599E+000 
                                      20                                      994                  4.9841649234587990E+005                  4.9309196771480739E+000                  4.2599999999999998E+000                  9.3129143041189666E-001                  2.4767719118821536E+000                 -3.4360849710519922E+001                  2.4767719118821536E+000                  1.2783763608994194E+000                  2.4483588632915123E+000                 -3.4360849710519922E+001                  0.0000000000000000E+000                  4.1878022339342138E+000                  2.4761958529887877E+000                  3.8514661949046275E-001                  4.2971839874249262E+000                  1.6957574355191689E+001                  1.4038258954656628E+000                  7.4192121444253933E+000                  6.1800695775786463E-001                  6.9761637416824795E-001                  2.8183902452887705E-001                  4.1979298260977852E-005                  9.1876026902830733E-003                  5.1515401493879304E-003                  6.9999999999999862E-001                  2.7997020236474823E-001                  3.4468833607860672E-003                  9.3805276451495202E-003                  1.0103427409336042E-003                  2.9794612709430570E+000                  1.1945088597992128E+000 
                                      25                                      989                  1.2600871851867030E+006                  5.3268259073861977E+000                  4.2599999999999998E+000                  9.6239554472158928E-001                  2.4763808891802963E+000                 -3.4363269430644273E+001                  2.4763808891802963E+000                  1.2715149504126908E+000                  2.4484018504606104E+000                 -3.4363269430644273E+001                  0.0000000000000000E+000                  4.1871584959936010E+000                  2.4755289509613956E+000                  3.8610064435799130E-001                  4.2952759376898690E+000                  1.6954352679975493E+001                  1.4015081565578371E+000                  7.4190363596608444E+000                  6.1908787781254904E-001                  6.9535045149209396E-001                  2.8413378722686172E-001                  4.3554809076221198E-005                  8.9589557098547698E-003                  5.3497681613115800E-003                  6.9999999999999862E-001                  2.7997020236474823E-001                  3.4468833607860672E-003                  9.3805276451495202E-003                  1.0103427409336042E-003                  2.9771269641574922E+000                  1.1967928524692226E+000 
                                      30                                      986                  3.1553676035963790E+006                  5.7227321376243223E+000                  4.2599999999999998E+000                  9.8089047490894843E-001                  2.4773306136573181E+000                 -3.4391996859110485E+001                  2.4773306136573177E+000                  1.2572485577226866E+000                  2.4503454551937982E+000                 -3.4391996859110485E+001                  0.0000000000000000E+000                  4.1856151761408826E+000                  2.4764764341352756E+000                  3.8966102565036792E-001                  4.2881551751051159E+000                  1.6946608496291883E+001                  1.3965135882179680E+000                  7.4181126349937685E+000                  6.2176452915769065E-001                  6.8977480804321856E-001                  2.8977299125114503E-001                  4.6944278412006241E-005                  8.4549518596569780E-003                  5.7868171493429005E-003                  6.9999999999999862E-001                  2.7997020236474823E-001                  3.4468833607860672E-003                  9.3805276451495202E-003                  1.0103427409336042E-003                  2.9713296257976913E+000                  1.2025610929411283E+000 
                                      35                                      968                  7.8714317743335441E+006                  6.1186383678624461E+000                  4.2599999999999998E+000                  9.7791054214995332E-001                  2.4820816497635789E+000                 -3.4431655532728932E+001                  2.4820816497635789E+000                  1.2250358628075448E+000                  2.4573621515942499E+000                 -3.4431655532728932E+001                  0.0000000000000000E+000                  4.1823934863323782E+000                  2.4813827109646454E+000                  3.9855754368206375E-001                  4.2703621390417243E+000                  1.6931058238435718E+001                  1.3874765440179546E+000                  7.4163744452346121E+000                  6.2878759367153736E-001                  6.7537759581417511E-001                  3.0430137596159762E-001                  5.3924110349246749E-005                  7.4151575066766237E-003                  6.6884940709405925E-003                  6.9999999999999862E-001                  2.7997020236474823E-001                  3.4468833607860672E-003                  9.3805276451495202E-003                  1.0103427409336042E-003                  2.9568410568855272E+000                  1.2170835574387393E+000 
                                      40                                      957                  1.9606508571662243E+007                  6.5145445981005698E+000                  4.2599999999999998E+000                  9.4918954219240392E-001                  2.4973600127357094E+000                 -3.4368458974562600E+001                  2.4973600127357094E+000                  1.1620340800608047E+000                  2.4768157763177676E+000                 -3.4368458974562600E+001                  0.0000000000000000E+000                  4.1764045511737207E+000                  2.4968392375551667E+000                  4.1826367729463765E-001                  4.2309498718165761E+000                  1.6904953608274152E+001                  1.3751936945343157E+000                  7.4152799773044693E+000                  6.4790348328409197E-001                  6.3779440616930083E-001                  3.4211121351910628E-001                  6.6199750550463218E-005                  5.6195706725282093E-003                  8.2453109705856991E-003                  6.9999999999999862E-001                  2.7997020236474823E-001                  3.4468833607860672E-003                  9.3805276451495202E-003                  1.0103427409336042E-003                  2.9199776938775730E+000                  1.2540736139602944E+000 
