                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220413"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     2490                  4.6570837976443490E+003                  3.6681140525187557E+000                  3.4100000000000001E+000                  7.8273587413664036E-001                  2.2442263048977282E+000                 -3.5402534855925317E+001                  2.2442263048977278E+000                  1.2603580730432022E+000                  2.1966388400868362E+000                 -3.5402534855925317E+001                  0.0000000000000000E+000                  4.1267097400841406E+000                  2.1410010071328855E+000                  3.3973418426265817E-001                  4.2913536377703139E+000                  1.7051147787647153E+001                  1.5251543911525041E+000                  7.3929803959117768E+000                  6.1731807756557155E-001                  6.9909138344308397E-001                  2.8034853470514026E-001                  7.9166672084306577E-005                  9.3510487348005666E-003                  4.9651395909719176E-003                  6.9999999999983376E-001                  2.7997020236474862E-001                  3.4468833607860694E-003                  9.3805276451495341E-003                  1.0103427409336048E-003                  2.3862172241775710E+000                  9.5500719530692013E-001 
                                       5                                     1009                  3.4656154788550193E+004                  3.9848390367092552E+000                  3.4100000000000001E+000                  6.6117802379247759E-001                  2.1085474055068016E+000                 -3.5410944070377582E+001                  2.1085474055068016E+000                  1.1923459475395777E+000                  2.0523966257177118E+000                 -3.5410944070377582E+001                  0.0000000000000000E+000                  4.1251412366378259E+000                  2.1296723627170020E+000                  3.3720686894734525E-001                  4.2964082684009401E+000                  1.7049199550518459E+001                  1.5233081165393807E+000                  7.3928868815943547E+000                  6.1734544247082823E-001                  6.9903628393812400E-001                  2.8039831146886424E-001                  4.0835483505975638E-005                  9.3464574838642896E-003                  5.0138766555508666E-003                  6.9999999999983387E-001                  2.7997020236474862E-001                  3.4468833607860694E-003                  9.3805276451495341E-003                  1.0103427409336046E-003                  2.3861746929022769E+000                  9.5504212925577425E-001 
                                      10                                     1006                  1.2089175787199539E+005                  4.3807452669473790E+000                  3.4100000000000001E+000                  6.2952494837833606E-001                  2.1117156323937194E+000                 -3.5358268622471883E+001                  2.1117156323937194E+000                  1.1952730273603691E+000                  2.0555981257685598E+000                 -3.5358268622471883E+001                  0.0000000000000000E+000                  4.1246125718961100E+000                  2.1214675977295201E+000                  3.3416181593703709E-001                  4.3024983744215568E+000                  1.7054090027570620E+001                  1.5272420910446549E+000                  7.3938941826702402E+000                  6.1741416751291678E-001                  6.9888145565989712E-001                  2.8055452242151246E-001                  3.7557712156167275E-005                  9.3318713878559473E-003                  5.0304635561329390E-003                  6.9999999999983387E-001                  2.7997020236474862E-001                  3.4468833607860694E-003                  9.3805276451495341E-003                  1.0103427409336046E-003                  2.3860610765598698E+000                  9.5514520278055881E-001 
                                      15                                     1004                  3.3547353373659373E+005                  4.7766514971855027E+000                  3.4100000000000001E+000                  6.4920664280318940E-001                  2.1175955203884049E+000                 -3.5326900772728294E+001                  2.1175955203884045E+000                  1.1991446754446253E+000                  2.0617542932338888E+000                 -3.5326900772728294E+001                  0.0000000000000000E+000                  4.1244508472187986E+000                  2.1178833537109170E+000                  3.3269314328235755E-001                  4.3054357197309159E+000                  1.7054608862621865E+001                  1.5272180883913267E+000                  7.3945459310513275E+000                  6.1759362749176849E-001                  6.9849882243553441E-001                  2.8094170720650918E-001                  3.7845602887184811E-005                  9.2958375041409681E-003                  5.0616573318640256E-003                  6.9999999999983387E-001                  2.7997020236474862E-001                  3.4468833607860694E-003                  9.3805276451495341E-003                  1.0103427409336046E-003                  2.3857725643831347E+000                  9.5541173560617076E-001 
                                      20                                     1000                  8.6942165825599083E+005                  5.1725577274236274E+000                  3.4100000000000001E+000                  6.7472102859575167E-001                  2.1161865722760949E+000                 -3.5309469362577111E+001                  2.1161865722760949E+000                  1.1962761490049127E+000                  2.0605452338270300E+000                 -3.5309469362577111E+001                  0.0000000000000000E+000                  4.1241880526592478E+000                  2.1158733583682672E+000                  3.3221373473013471E-001                  4.3063945368353611E+000                  1.7053635942616964E+001                  1.5262132078454478E+000                  7.3948745649362984E+000                  6.1804050065304694E-001                  6.9755779669479800E-001                  2.8189373437253856E-001                  3.8455241364857629E-005                  9.2087088334526050E-003                  5.1371836738257270E-003                  6.9999999999983387E-001                  2.7997020236474862E-001                  3.4468833607860694E-003                  9.3805276451495341E-003                  1.0103427409336046E-003                  2.3850563141894598E+000                  9.5608876285558708E-001 
                                      25                                      994                  2.1980554554600976E+006                  5.5684639576617512E+000                  3.4100000000000001E+000                  7.0213978849452352E-001                  2.1155600442835047E+000                 -3.5300900106294932E+001                  2.1155600442835047E+000                  1.1929530278365554E+000                  2.0602860008941204E+000                 -3.5300900106294932E+001                  0.0000000000000000E+000                  4.1236143992461010E+000                  2.1148352034667091E+000                  3.3284196410564948E-001                  4.3051380780843314E+000                  1.7050909695390679E+001                  1.5241866819565613E+000                  7.3949217112982293E+000                  6.1913377251900958E-001                  6.9526666814590699E-001                  2.8421047351588419E-001                  3.9762167583606060E-005                  9.0055073999570634E-003                  5.3134622185517823E-003                  6.9999999999983387E-001                  2.7997020236474862E-001                  3.4468833607860694E-003                  9.3805276451495341E-003                  1.0103427409336046E-003                  2.3832827891167505E+000                  9.5781212956301942E-001 
                                      30                                      985                  5.5041215057190182E+006                  5.9643701878998749E+000                  3.4100000000000001E+000                  7.1802598383553717E-001                  2.1162174644856893E+000                 -3.5316249123979681E+001                  2.1162174644856893E+000                  1.1804874725180186E+000                  2.0626943906764010E+000                 -3.5316249123979681E+001                  0.0000000000000000E+000                  4.1220956598439100E+000                  2.1154217073618251E+000                  3.3617269485758894E-001                  4.2984766165804524E+000                  1.7043872455133723E+001                  1.5197833550233806E+000                  7.3942154694286764E+000                  6.2192607769930497E-001                  6.8945844400951906E-001                  2.9007762906776041E-001                  4.2678026046061277E-005                  8.5380032994182720E-003                  5.7191244339776992E-003                  6.9999999999983387E-001                  2.7997020236474862E-001                  3.4468833607860694E-003                  9.3805276451495341E-003                  1.0103427409336046E-003                  2.3788828393253465E+000                  9.6217414834756021E-001 
                                      35                                      977                  1.3730671779899295E+007                  6.3602764181379996E+000                  3.4100000000000001E+000                  7.1676124266132535E-001                  2.1204756590871101E+000                 -3.5334687126733705E+001                  2.1204756590871101E+000                  1.1516722868724028E+000                  2.0711093922170711E+000                 -3.5334687126733705E+001                  0.0000000000000000E+000                  4.1189544048511610E+000                  2.1198067688298305E+000                  3.4464773557709050E-001                  4.2815265351414498E+000                  1.7029943537371949E+001                  1.5120529694561358E+000                  7.3928412297639357E+000                  6.2895090687301958E-001                  6.7508051786677281E-001                  3.0457419194590829E-001                  4.8518548449493474E-005                  7.5970615786683645E-003                  6.5356344968298639E-003                  6.9999999999983387E-001                  2.7997020236474862E-001                  3.4468833607860694E-003                  9.3805276451495341E-003                  1.0103427409336046E-003                  2.3678963070321388E+000                  9.7316416519799176E-001 
                                      40                                      975                  3.4200961358147562E+007                  6.7561826483761234E+000                  3.4100000000000001E+000                  6.9661593807852618E-001                  2.1343252507457713E+000                 -3.5252466313004021E+001                  2.1343252507457713E+000                  1.0912469545507595E+000                  2.0931007674226363E+000                 -3.5252466313004021E+001                  0.0000000000000000E+000                  4.1126676035464929E+000                  2.1338064119106295E+000                  3.6422115972682523E-001                  4.2423796868419803E+000                  1.7005297844602204E+001                  1.5014045455891667E+000                  7.3920250793605611E+000                  6.4855954981667774E-001                  6.3658833506405943E-001                  3.4328432874633025E-001                  5.9454602553266224E-005                  5.8698070550258896E-003                  8.0342234752292917E-003                  6.9999999999983387E-001                  2.7997020236474862E-001                  3.4468833607860694E-003                  9.3805276451495341E-003                  1.0103427409336046E-003                  2.3400045439998300E+000                  1.0011234988504683E+000 
