                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220413"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                           mass_conv_core                                   log_LH                                  log_LHe                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                             he_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                            total_mass_h1                           total_mass_he4 
                                       1                                     3794                  1.0000000000000000E+005                  5.0000000000000000E+000                  4.6999999999999997E-001                  3.1943971695156101E-002                 -1.4659582501840791E+000                 -5.7278697838124074E+001                 -1.4659582501840795E+000                 -1.4661538780068051E+000                 -4.8124097503262107E+000                 -5.7278697838124074E+001                  0.0000000000000000E+000                  3.5849258297506359E+000                 -1.4624431611628224E+000                 -3.7842007921818593E-001                  4.8670056436752223E+000                  1.7021412405017486E+001                  1.9351750656986422E+000                  6.9550132776155076E+000                  6.2147188932185171E-001                  6.9925643899661127E-001                  2.8006147906205697E-001                  3.4455656670021092E-003                  9.3805276343130010E-003                  1.0118800598318655E-003                  6.9999742407289633E-001                  2.7997020236486991E-001                  3.4468833606778443E-003                  9.3805276451496052E-003                  1.0103427410598958E-003                  3.2894276157376068E-001                  1.3158905344047217E-001 
                                       5                                      763                  7.4416000000000000E+005                  5.3167249841904987E+000                  4.6999999999999997E-001                  2.3628355373295721E-002                 -1.4653131227705274E+000                 -5.7279110527501693E+001                 -1.4653131227705274E+000                 -1.4655083716839716E+000                 -4.8126064291531456E+000                 -5.7279110527501693E+001                  0.0000000000000000E+000                  3.5846258103867914E+000                 -1.4650128207183841E+000                 -3.7910487026827833E-001                  4.8683752257754067E+000                  1.7021308962077804E+001                  1.9350081112443904E+000                  6.9550839039645762E+000                  6.2147512984813391E-001                  6.9924968490261508E-001                  2.8006386916300197E-001                  3.4455414457297390E-003                  9.3805276393265392E-003                  1.0119083135944227E-003                  6.9999742229589446E-001                  2.7997020236486764E-001                  3.4468833606778148E-003                  9.3805276451495220E-003                  1.0103427410598871E-003                  3.2894226423292755E-001                  1.3158911886417446E-001 
                                      10                                      761                  2.5958682112000003E+006                  5.7126312144286233E+000                  4.6999999999999997E-001                  2.3719032112740356E-002                 -1.4635279686937543E+000                 -5.7280375719628687E+001                 -1.4635279686937548E+000                 -1.4637221855404750E+000                 -4.8131224861041684E+000                 -5.7280375719628687E+001                  0.0000000000000000E+000                  3.5843421541060962E+000                 -1.4687050702377280E+000                 -3.8038368246655913E-001                  4.8709328501719682E+000                  1.7020317512621908E+001                  1.9340349388253892E+000                  6.9550928409012371E+000                  6.2148439738420491E-001                  6.9923038839873097E-001                  2.8007091721743171E-001                  3.4454718741936921E-003                  9.3805276537323162E-003                  1.0119894677814221E-003                  6.9999741543177285E-001                  2.7997020236486764E-001                  3.4468833606778122E-003                  9.3805276451495220E-003                  1.0103427410598884E-003                  3.2894083863591139E-001                  1.3158931189714471E-001 
                                      15                                      760                  7.2035107872931836E+006                  6.1085374446667471E+000                  4.6999999999999997E-001                  2.4666821876150779E-002                 -1.4597280714265974E+000                 -5.7283670746029415E+001                 -1.4597280714265974E+000                 -1.4599198668358495E+000                 -4.8147700690642452E+000                 -5.7283670746029415E+001                  0.0000000000000000E+000                  3.5839882910175049E+000                 -1.4733669891684067E+000                 -3.8200691575471651E-001                  4.8741793167482834E+000                  1.7017567246813798E+001                  1.9313288552537358E+000                  6.9551216510621714E+000                  6.2150675523767163E-001                  6.9918384630073382E-001                  2.8008860933717600E-001                  3.4453088180796173E-003                  9.3805276873999994E-003                  1.0121796704552846E-003                  6.9999738959308522E-001                  2.7997020236486764E-001                  3.4468833606778010E-003                  9.3805276451495220E-003                  1.0103427410599029E-003                  3.2893731982697844E-001                  1.3158982330365795E-001 
                                      20                                      759                  1.8668799962237377E+007                  6.5044436749048709E+000                  4.6999999999999997E-001                  2.7165207659037818E-002                 -1.4551933843570757E+000                 -5.7316657776071573E+001                 -1.4551933843570757E+000                 -1.4553774177395873E+000                 -4.8281731006251389E+000                 -5.7316657776071573E+001                  0.0000000000000000E+000                  3.5835394717936087E+000                 -1.4782876130455216E+000                 -3.8356958924548046E-001                  4.8773046637298112E+000                  1.7009782667996646E+001                  1.9240546674362229E+000                  6.9547923788080581E+000                  6.2155885197196548E-001                  6.9907545086521994E-001                  2.8013401775956964E-001                  3.4449480249059855E-003                  9.3805277614765290E-003                  1.0126005310075927E-003                  6.9999731342375582E-001                  2.7997020236486775E-001                  3.4468833606777416E-003                  9.3805276451495220E-003                  1.0103427410599719E-003                  3.2892876582528019E-001                  1.3159126143329000E-001 
                                      25                                      759                  4.7198108322034501E+007                  6.9003499051429955E+000                  4.6999999999999997E-001                  2.9630744865594628E-002                 -1.4586372398345264E+000                 -5.7467855359965256E+001                 -1.4586372398345264E+000                 -1.4587993054816883E+000                 -4.8868116136543538E+000                 -5.7467855359965256E+001                  0.0000000000000000E+000                  3.5829069868665888E+000                 -1.4817625999834547E+000                 -3.8404211286040790E-001                  4.8782497109596665E+000                  1.6992353153855294E+001                  1.9090538222334457E+000                  6.9527117028716061E+000                  6.2167526052009914E-001                  6.9883335247823719E-001                  2.8025789028700548E-001                  3.4441889935133700E-003                  9.3805279157405559E-003                  1.0134859326512639E-003                  6.9999705277546764E-001                  2.7997020236486864E-001                  3.4468833606772016E-003                  9.3805276451495220E-003                  1.0103427410606000E-003                  3.2890873439865081E-001                  1.3159548280079800E-001 
                                      30                                      761                  1.1818815689988488E+008                  7.2962561353811193E+000                  4.6999999999999997E-001                  2.9955885773851255E-002                 -1.4690584602710863E+000                 -5.7733691785553347E+001                 -1.4690584602710861E+000                 -1.4691894210425560E+000                 -4.9897670255383151E+000                 -5.7733691785553347E+001                  0.0000000000000000E+000                  3.5823328029316857E+000                 -1.4802356197202111E+000                 -3.8213025485897933E-001                  4.8744259949568089E+000                  1.6969716574932814E+001                  1.8908028528703815E+000                  6.9487968032997260E+000                  6.2192990665077363E-001                  6.9830365888491785E-001                  2.8062196644252202E-001                  3.4425767087860330E-003                  9.3805282391101995E-003                  1.0153666485513864E-003                  6.9999635196104804E-001                  2.7997020236487163E-001                  3.4468833606753693E-003                  9.3805276451495202E-003                  1.0103427410627366E-003                  3.2886392858746466E-001                  1.3160780850694556E-001 
                                      35                                      765                  2.9483411457712144E+008                  7.6921623656192430E+000                  4.6999999999999997E-001                  2.7725400498097498E-002                 -1.4731446746368555E+000                 -5.7977080106842088E+001                 -1.4731446746368553E+000                 -1.4732507025743975E+000                 -5.0855616852447936E+000                 -5.7977080106842088E+001                  0.0000000000000000E+000                  3.5819262345402456E+000                 -1.4767637188009453E+000                 -3.7958116761646749E-001                  4.8693278204717849E+000                  1.6949895698724095E+001                  1.8752619161781525E+000                  6.9451409344791637E+000                  6.2247818828239365E-001                  6.9716337605704048E-001                  2.8161985338006462E-001                  3.4393419886493250E-003                  9.3805288775803842E-003                  1.0191399300494676E-003                  6.9999451139712854E-001                  2.7997020236488240E-001                  3.4468833606698768E-003                  9.3805276451495220E-003                  1.0103427410691438E-003                  3.2876515171826859E-001                  1.3164372700103766E-001 
                                      40                                      766                  7.3438578398454285E+008                  8.0880685958573668E+000                  4.6999999999999997E-001                  1.8633063291081720E-002                 -1.4716151723120434E+000                 -5.8198393735103224E+001                 -1.4716151723120434E+000                 -1.4717013696653540E+000                 -5.1739486505569774E+000                 -5.8198393735103224E+001                  0.0000000000000000E+000                  3.5816814936703567E+000                 -1.4728026147691042E+000                 -3.7711113386076817E-001                  4.8643877529603872E+000                  1.6936989198124966E+001                  1.8670023256663157E+000                  6.9415199470004358E+000                  6.2378406457450208E-001                  6.9445230919368606E-001                  2.8432119336420814E-001                  3.4315054742174618E-003                  9.3805304236766127E-003                  1.0282811773857726E-003                  6.9999031957822244E-001                  2.7997020236490733E-001                  3.4468833606599936E-003                  9.3805276451495237E-003                  1.0103427410806749E-003                  3.2854438508199346E-001                  1.3174584813913637E-001 
